FILE	         Coher	 repet	 Ve_P_u	 Vi_P_u	 co_P_u	 Ve_P_thr	 vi_P_th	 Co_P_thr	 Ve_N_u	 Vi_N_u	 co_N_u	 Ve_N_thr	 vi_N_th	 Co_N_thr	 Ves_CP	 Vis_CP	 Com_CP	 Ves_p	 Vis_p	 Com_p	 sign	 vesMax	 visMax	 coMax	
m2c141r2.htb 13.000 35.000 -0.295 -0.022 0.586 1.016 0.977 1.319 -1.866 21.404 -1.325 13.493 144.745 13.984 0.589 0.465 0.524 0.070 0.552 0.640 0.000 0.000 0.001 0.542 0.902 0.236 0.944 -0.078 0.842 
m2c143r2.htb 13.000 32.000 -0.458 0.530 0.270 1.165 0.926 1.198 5.112 0.709 2.030 42.104 7.980 11.784 0.595 0.599 0.648 0.068 0.054 0.000 0.000 0.000 0.019 0.000 -0.755 -0.929 -0.951 0.781 0.013 
m2c144r2.htb 13.000 23.000 -0.318 0.194 0.499 0.942 0.913 1.033 4.105 2.342 1.723 15.792 8.225 8.096 0.607 0.436 0.509 0.148 0.348 0.918 0.000 0.000 0.007 0.003 -0.820 -0.860 -0.908 0.814 0.008 
m2c145r2.htb 13.000 20.000 -0.158 -0.211 0.481 0.861 0.928 0.863 -1.444 0.235 1.307 14.478 6.810 8.779 0.525 0.523 0.622 0.808 0.764 0.092 0.000 0.000 0.005 0.000 -0.838 -0.968 -0.920 0.756 0.018 
m2c148r2.htb 13.000 26.000 -0.084 -0.557 0.346 1.117 1.053 0.947 0.964 -0.636 2.460 40.532 16.454 22.034 0.505 0.548 0.557 1.006 0.488 0.434 0.000 0.000 0.026 0.002 -0.729 -0.867 -0.908 0.798 0.010 
m2c149r2.htb 13.000 40.000 0.370 0.514 0.520 1.036 1.015 1.062 2.283 0.528 0.765 15.720 9.585 9.361 0.583 0.621 0.580 0.082 0.014 0.106 0.000 0.000 0.000 0.000 -0.936 -0.955 -0.962 0.882 0.002 
m2c150r2.htb 13.000 20.000 -0.083 0.310 0.406 1.123 1.065 1.221 -18.000 -2.085 3.209 52.153 58.687 17.105 0.547 0.539 0.620 0.486 0.724 0.152 0.000 0.000 0.114 0.379 0.563 0.334 0.869 0.522 0.149 
m2c151r2.htb 13.000 21.000 -0.104 -0.065 -0.096 0.879 0.841 0.834 -3.009 -0.520 -0.536 12.599 9.477 6.692 0.617 0.633 0.604 0.122 0.054 0.254 0.000 0.000 0.000 0.000 -0.944 -0.956 -0.988 0.968 0.000 
m2c152r2.htb 13.000 30.000 0.026 0.488 0.246 1.239 0.830 1.080 11.703 0.033 -1.977 63.431 38.836 32.395 0.445 0.435 0.526 0.226 0.216 0.638 0.000 0.000 0.080 0.002 0.611 0.876 0.760 0.706 0.034 
m2c155r2.htb 13.000 20.000 0.622 0.028 -0.046 1.453 1.017 1.040 0.264 1.491 0.980 16.378 22.472 19.469 0.509 0.378 0.529 0.938 0.100 0.740 180.000 0.000 0.000 0.068 0.965 -0.631 0.766 -0.673 0.047 
m2c157r2.htb 13.000 40.000 0.002 -0.253 -0.109 0.874 1.005 0.978 0.058 0.179 0.532 4.532 3.481 4.801 0.593 0.421 0.488 0.060 0.044 0.790 0.000 0.000 0.000 0.000 -0.986 -0.989 -0.994 0.975 0.000 
m2c158r2.htb 13.000 40.000 -0.077 -0.286 -0.429 1.290 0.923 1.055 0.627 0.389 0.526 5.377 6.429 5.152 0.619 0.467 0.589 0.004 0.450 0.040 0.000 0.000 0.000 0.000 -0.987 -0.991 -0.992 0.983 0.000 
m2c159r2.htb 13.000 40.000 -0.033 -0.086 0.004 1.059 1.155 1.129 -1.532 -0.161 -1.912 12.059 7.563 11.372 0.443 0.422 0.417 0.168 0.038 0.048 0.000 0.000 0.000 0.000 0.929 0.959 0.956 0.941 0.000 
