FILE	
m5c152r2.htb 0.086 0.056 -0.065 10.911 6.992 10.471 41.541 41.154 39.260 34.180 36.892 37.882 37.839 36.763 32.501 10.086 12.696 9.565 9.700 13.017 10.247 12.026 10.810 11.287 14.679 18.381 20.448 18.080 18.726 20.189 19.673 19.415 18.252 6.785 5.694 8.003 6.623 5.780 7.432 7.123 5.709 5.871 37.064 34.481 36.677 37.193 35.170 36.117 36.892 32.114 33.276 9.510 9.248 9.611 14.857 10.127 9.054 8.705 11.053 9.344 
m5c154r2.htb -0.465 -0.126 -0.847 5.466 5.097 5.067 33.441 32.401 30.619 29.703 29.827 29.307 28.490 27.550 29.233 4.374 5.791 5.661 5.601 5.114 5.855 5.100 5.267 6.008 25.693 22.450 22.401 19.579 20.520 21.832 20.644 18.416 19.233 4.958 4.873 5.841 4.874 4.122 5.310 5.337 4.870 4.681 29.109 26.609 25.297 25.099 24.208 23.465 21.881 21.114 23.416 5.146 4.903 4.681 4.966 5.343 5.172 5.171 5.476 4.403 
m5c156r2.htb -0.470 -0.270 0.815 7.988 8.273 9.151 26.643 21.782 20.702 22.232 23.357 22.637 18.152 20.522 20.509 6.832 9.497 5.764 9.890 7.363 9.978 6.947 8.529 8.632 24.482 23.447 25.473 29.208 26.193 25.608 25.923 27.093 29.028 9.668 6.137 6.806 11.058 8.565 7.846 7.091 8.253 9.265 29.703 25.563 27.228 27.363 24.662 31.818 29.073 26.238 30.873 10.185 10.123 8.812 10.490 9.115 7.993 9.346 7.984 8.716 
m5c159r2.htb -0.545 0.114 -0.134 2.762 1.635 1.191 3.911 3.515 4.257 3.366 4.257 2.574 1.931 3.515 3.020 2.349 3.821 3.579 2.657 4.026 1.991 1.556 4.182 2.599 1.089 1.683 1.139 0.842 0.990 1.287 1.485 1.188 0.446 0.844 2.784 1.410 0.924 1.400 1.762 2.678 1.227 0.599 3.020 1.139 1.634 0.644 0.792 0.990 0.792 0.594 0.693 3.283 1.516 1.908 0.866 1.385 0.909 0.886 0.874 0.856 
m5c163r2.htb -0.463 -0.269 -0.120 6.324 7.099 5.276 20.191 15.736 16.938 17.433 14.958 16.407 15.134 18.352 24.434 6.771 5.838 5.015 7.489 5.029 6.696 7.389 7.248 8.003 31.426 28.607 23.444 24.752 22.454 23.621 22.666 21.393 18.777 5.893 8.081 7.468 7.966 6.764 7.582 5.712 5.900 5.386 19.554 18.352 18.847 17.221 16.195 18.352 17.680 17.645 21.464 6.219 7.055 4.847 3.973 5.837 5.578 6.143 6.062 7.053 
m5c164r3.htb 0.104 -0.515 -0.238 2.206 3.890 2.599 0.248 1.337 2.228 2.376 2.327 3.020 2.426 3.515 4.455 0.545 1.373 2.079 2.325 1.935 3.072 1.621 3.106 2.754 23.069 18.317 16.980 15.198 14.901 15.099 14.455 11.436 8.911 5.528 4.661 3.805 3.872 4.351 4.403 3.020 3.940 4.101 4.604 3.465 4.356 3.614 3.218 3.416 3.267 3.614 4.455 2.255 2.639 3.170 2.300 3.382 2.237 1.903 3.168 2.918 
m5c166r2.htb 0.124 0.437 1.007 4.059 4.337 4.316 5.734 6.889 6.931 7.797 8.333 7.880 7.508 7.013 7.343 2.707 3.013 4.087 4.554 4.087 3.386 4.179 3.575 4.300 8.581 7.715 9.241 9.571 9.530 11.056 10.685 11.799 9.530 4.659 2.707 3.701 4.576 4.239 4.453 4.717 6.289 4.661 5.899 9.200 7.302 9.117 9.282 11.757 11.015 12.211 9.571 3.473 3.386 3.017 3.587 4.742 5.386 4.844 4.995 4.874 
m5c167r2.htb 0.403 -0.365 0.087 5.783 9.232 10.339 31.589 35.842 35.596 39.703 37.058 37.199 38.861 37.577 40.149 5.358 5.588 6.834 6.035 5.727 5.141 5.178 9.312 6.412 71.188 66.997 66.620 66.007 68.411 64.901 65.347 67.374 65.347 9.271 12.474 10.738 10.545 8.086 8.818 7.973 13.103 7.169 80.387 76.426 76.089 77.699 75.012 74.604 78.069 78.614 78.359 10.694 11.489 10.088 9.029 11.060 11.588 9.928 8.236 10.142 
m5c170r2.htb -1.221 0.627 -0.865 6.351 5.674 5.996 37.822 25.677 19.406 16.700 17.162 16.634 13.333 10.583 7.349 8.376 7.075 7.488 6.193 7.282 5.421 5.372 5.217 3.814 27.173 26.183 25.721 25.171 25.853 26.337 28.273 31.727 41.562 6.477 6.210 5.233 4.971 5.598 6.942 5.627 5.621 6.773 44.378 33.619 28.273 25.875 25.743 24.708 24.532 25.809 31.287 6.703 5.815 5.190 6.032 6.319 6.547 5.891 5.809 6.521 
m5c222r5.htb -0.317 -0.109 -0.866 6.523 5.092 7.014 29.059 25.248 24.059 20.446 18.465 20.842 22.277 18.762 18.317 9.813 7.461 7.458 5.445 4.105 8.934 6.673 8.658 5.733 22.129 20.198 18.218 18.317 17.772 17.228 18.218 15.396 17.723 6.411 6.022 6.107 5.605 4.120 5.436 4.193 4.315 5.365 45.396 39.257 32.030 35.396 33.119 30.396 30.198 31.535 33.020 10.694 7.306 7.453 7.635 6.208 7.347 6.429 7.376 7.411 
m2c162r2.htb -0.312 -1.446 1.022 23.408 14.849 19.010 100.121 93.663 96.160 92.876 93.193 97.921 92.079 101.411 104.233 34.127 24.920 24.826 23.603 20.806 24.909 22.896 31.174 24.691 58.837 47.597 42.961 41.337 37.772 37.302 37.748 38.441 46.163 16.700 17.401 18.739 12.161 14.448 13.519 15.376 13.772 14.307 52.451 54.233 55.545 55.904 59.752 59.792 58.713 65.564 66.844 18.206 14.907 18.112 18.100 18.628 19.716 20.492 25.009 16.731 
m2c163r2.htb -3.593 0.510 1.062 44.766 24.218 28.606 94.975 87.636 91.724 83.861 84.108 78.802 76.287 87.054 85.098 49.137 41.306 62.890 41.994 42.028 35.123 41.793 44.554 31.439 48.663 43.094 42.930 46.738 47.601 46.865 45.418 51.384 59.579 28.084 22.362 22.450 24.970 28.690 27.360 17.621 28.537 26.039 63.265 54.735 52.221 53.837 56.182 55.166 56.867 64.010 71.955 33.844 28.871 25.165 28.707 28.009 28.841 32.309 53.109 30.050 
m2c168r3.htb -0.109 -0.658 0.495 4.767 6.907 6.588 6.082 8.020 9.703 8.722 6.782 8.465 9.288 8.713 5.045 4.963 5.544 5.274 4.323 3.912 4.748 5.579 5.274 5.303 12.822 17.162 18.861 17.376 16.188 15.446 16.535 16.926 15.323 5.857 4.541 8.268 6.364 7.084 6.396 6.425 5.294 7.756 12.475 16.238 16.238 18.663 16.337 18.168 18.960 16.832 10.941 6.290 7.264 4.981 6.097 6.332 8.728 6.801 7.855 7.027 
m2c170r2.htb -0.653 0.995 -0.193 17.456 12.977 13.376 71.337 64.802 60.248 61.436 60.099 54.703 60.347 56.485 58.515 25.812 17.081 14.172 20.444 18.138 17.790 16.739 21.420 19.542 37.129 43.119 36.584 35.446 35.495 40.644 38.960 35.594 49.703 11.629 15.028 10.322 13.263 13.535 16.079 11.685 13.374 19.310 58.069 52.178 45.743 50.446 39.901 44.851 47.574 47.921 57.525 13.784 19.145 12.920 15.323 15.258 10.927 12.451 17.380 16.818 
m2c172r2.htb -2.394 0.902 -1.768 38.184 36.458 41.637 77.637 71.818 76.238 72.277 69.484 70.474 65.170 65.594 66.443 42.896 38.556 44.528 39.183 37.762 35.824 33.621 36.277 33.567 70.934 72.489 77.016 75.919 75.601 78.996 79.986 80.446 86.669 34.745 30.294 36.538 34.990 38.182 36.701 35.877 37.086 42.004 75.955 77.016 80.092 79.880 73.833 71.464 75.460 72.383 74.752 41.210 42.537 46.677 42.487 38.528 38.510 41.984 37.527 39.389 
m2c174r2.htb 0.413 0.202 -2.306 18.408 32.555 23.881 54.495 45.586 47.112 50.784 47.129 48.969 50.083 44.678 46.988 26.210 15.748 18.249 18.918 15.639 17.697 21.534 16.369 16.156 77.145 70.957 87.211 78.919 80.911 93.729 80.817 81.353 75.495 33.271 25.091 29.983 25.690 35.915 39.662 31.526 27.675 22.654 68.193 70.503 77.475 66.460 66.667 60.974 68.688 73.350 65.759 22.213 26.186 33.013 21.350 24.945 21.413 18.683 28.113 20.698 
m2c175r2.htb -1.291 -0.003 -0.522 10.527 8.509 10.827 59.525 59.777 58.498 58.086 53.053 53.177 54.497 60.314 54.579 10.722 15.165 8.451 14.041 10.285 9.526 10.333 9.740 10.625 41.295 41.543 39.068 37.005 39.521 37.087 39.010 35.762 39.851 12.149 6.058 9.832 7.414 7.529 9.205 8.565 7.735 11.297 56.271 54.785 53.424 48.804 45.545 48.040 51.196 49.794 46.205 12.341 12.468 14.125 8.683 12.833 8.338 10.154 14.447 10.570 
m2c176r2.htb -0.027 1.116 3.231 37.749 33.627 32.423 73.440 68.407 62.691 69.442 62.736 64.941 64.806 65.842 86.094 47.141 33.053 39.395 38.314 37.044 30.467 43.524 29.078 37.773 66.292 61.116 63.456 59.316 62.646 52.745 72.320 59.856 72.187 35.660 36.772 34.643 24.030 34.041 29.766 45.654 40.050 39.619 69.262 63.006 56.976 65.932 73.698 76.103 68.047 72.772 80.243 36.695 27.495 34.393 32.156 33.820 35.026 26.718 40.486 33.699 
m2c177r2.htb -2.175 1.005 -0.630 25.396 32.564 30.266 50.291 46.925 48.095 45.335 44.074 37.144 41.314 43.894 45.005 29.288 27.275 27.160 28.206 24.704 22.617 24.294 23.848 26.561 51.905 53.195 51.005 51.695 55.716 50.885 56.436 49.835 64.386 31.429 31.430 34.479 30.932 34.413 30.959 32.036 31.978 41.522 53.315 56.856 57.156 55.896 57.756 58.356 52.775 56.346 60.426 32.393 35.151 30.715 30.070 32.297 30.059 28.190 33.572 33.925 
m2c178r2.htb -1.591 -2.013 -6.396 12.422 18.983 18.809 61.683 61.188 64.290 63.762 61.716 59.010 58.713 57.261 50.165 13.102 10.198 11.007 14.829 9.970 13.589 12.717 13.342 12.471 72.376 71.914 75.083 71.815 75.017 64.224 68.812 54.323 39.406 18.725 19.125 21.342 19.115 13.273 21.211 19.973 13.649 12.630 132.970 140.264 134.455 123.663 124.092 120.891 103.861 95.875 62.376 17.236 14.847 24.849 18.140 22.794 15.999 12.260 16.071 12.912 
m2c179r2.htb 0.076 0.408 -1.101 32.717 42.717 30.241 44.700 44.787 42.836 43.390 40.204 41.642 44.089 39.604 44.321 34.183 37.281 32.752 35.702 30.571 31.529 33.031 29.370 32.742 52.475 51.665 48.806 49.913 57.456 50.495 50.553 48.365 49.825 42.955 40.515 38.504 42.928 48.461 41.996 41.697 32.983 39.414 36.724 41.351 40.973 40.769 41.176 38.556 36.575 41.439 39.575 29.682 32.257 35.030 28.974 30.675 28.927 27.600 31.937 29.607 
m2c180r2.htb 0.297 0.269 -0.132 17.500 8.425 10.131 54.031 57.001 50.684 49.646 52.334 48.656 52.664 53.230 54.691 14.077 13.370 15.890 17.740 25.587 11.787 16.495 16.892 16.511 39.651 25.837 25.884 22.914 28.194 28.241 24.564 30.835 34.276 73.397 8.833 6.419 6.009 13.750 8.635 7.313 10.300 11.395 38.472 27.770 32.626 29.609 30.080 32.249 30.646 34.795 44.696 13.136 8.298 11.883 9.776 9.039 11.023 8.935 7.690 12.777 
m2c181r2.htb -1.455 -1.590 -1.584 44.379 33.002 41.063 101.885 92.365 89.166 87.452 84.292 85.929 82.654 75.857 71.154 53.373 48.133 44.236 45.838 43.081 44.048 44.691 41.027 39.417 60.041 50.209 48.401 47.715 46.630 43.736 42.441 44.516 41.790 39.205 35.062 35.291 37.800 31.509 31.252 29.160 35.854 38.226 81.550 82.273 70.830 62.091 62.471 62.205 62.852 58.073 49.886 48.943 99.361 54.668 38.899 37.722 35.293 38.733 39.469 33.543 
m2c182r2.htb -0.089 -1.469 0.525 17.099 24.975 16.012 40.116 39.026 39.257 40.990 39.554 40.198 39.208 40.347 43.399 20.723 14.986 13.871 23.225 16.477 15.569 16.354 14.858 15.658 53.366 52.657 55.875 52.244 55.413 51.353 48.977 54.637 56.601 25.090 18.911 28.327 23.821 25.612 25.713 21.402 23.220 26.008 41.436 35.545 34.950 34.092 38.218 36.799 36.221 36.535 40.594 26.352 16.404 13.999 12.643 15.985 20.833 16.602 16.697 16.218 
m2c183r2.htb 0.416 -0.703 -0.386 10.820 10.023 13.455 44.158 47.129 51.386 51.518 50.330 52.046 53.201 51.947 57.228 8.938 10.202 8.257 9.569 13.312 13.311 9.652 9.214 10.492 58.713 55.083 52.805 48.350 48.020 48.119 49.406 50.231 48.614 10.793 13.338 8.853 9.722 7.915 12.832 10.794 11.268 10.201 47.261 53.300 57.888 55.314 57.558 61.881 52.673 56.634 55.908 10.394 9.891 12.927 10.647 13.662 18.426 11.612 11.777 10.500 
m2c184r2.htb -1.897 -1.140 -1.599 36.751 26.725 32.876 85.591 82.927 76.785 80.305 75.756 70.404 72.250 70.029 68.665 40.007 40.894 39.342 40.019 34.344 36.783 33.266 37.571 33.798 70.458 58.155 52.397 52.957 50.923 50.782 47.785 50.201 51.378 36.064 28.120 27.842 28.895 28.181 23.818 24.886 27.313 25.135 74.712 69.333 68.108 65.641 61.933 62.162 61.855 60.209 59.224 37.797 38.021 32.457 37.567 32.074 30.830 31.450 30.214 32.811 
m2c185r2.htb -0.597 0.203 -2.032 20.614 17.715 17.203 74.975 67.946 66.782 65.198 61.386 63.391 64.703 64.554 59.950 19.858 19.513 24.033 22.377 15.036 18.333 23.291 28.141 16.908 61.139 55.767 52.599 54.950 54.035 55.792 53.193 50.173 51.906 21.700 18.492 15.350 18.557 19.317 19.339 16.012 16.609 17.369 69.876 58.936 54.183 51.881 56.040 51.064 44.431 51.287 47.946 25.171 18.615 25.367 14.369 17.854 15.561 12.867 16.634 13.374 
m2c186r2.htb 0.551 -1.125 -0.495 21.056 18.010 18.079 56.436 55.446 53.333 47.954 51.122 52.409 53.861 53.762 57.129 21.492 19.522 21.858 21.662 18.489 21.254 22.016 19.864 21.280 51.452 50.462 46.898 46.799 45.446 43.795 42.772 47.690 45.083 16.838 17.649 15.690 29.014 16.199 16.448 12.697 16.702 14.843 53.630 50.429 47.525 47.129 43.861 44.290 46.469 47.690 49.637 19.250 19.551 18.249 15.762 16.680 16.144 23.562 19.472 19.647 
m2c187r2.htb 0.215 0.927 1.031 61.806 49.531 63.202 97.670 107.921 96.490 97.240 97.630 104.426 93.969 100.660 95.140 65.820 63.873 62.038 64.162 62.304 62.271 58.255 68.878 62.107 84.368 80.918 75.188 78.608 80.648 84.578 76.838 79.898 74.887 57.414 53.499 46.079 46.467 57.032 53.045 45.031 55.456 42.504 129.193 121.452 123.151 113.471 116.742 121.602 124.242 119.322 124.212 68.067 65.472 64.576 52.364 62.072 64.708 72.290 63.194 72.295 
m2c189r2.htb 1.646 0.789 -0.529 25.586 23.123 16.220 33.818 36.665 30.662 37.005 33.756 35.025 39.882 34.623 34.251 22.487 22.381 21.212 25.158 23.975 26.161 31.424 22.331 24.484 31.343 28.249 33.292 28.342 25.619 35.365 33.725 34.035 33.663 24.634 20.970 26.287 21.006 18.787 26.054 23.480 24.077 24.604 21.689 21.999 25.681 21.751 20.483 22.710 22.556 22.679 24.783 14.437 15.753 17.501 15.044 14.502 16.485 17.568 12.444 14.247 
m2c190r2.htb -0.407 -3.437 -1.386 38.740 62.234 60.089 50.908 53.494 51.089 59.598 50.071 52.588 52.560 49.109 59.708 45.129 37.196 37.073 44.192 38.234 33.918 40.283 26.696 51.252 140.339 118.246 109.816 102.207 109.081 95.728 95.870 82.235 88.175 56.337 60.178 67.813 60.550 65.913 60.266 56.629 51.934 54.818 144.747 119.632 103.338 111.964 102.235 105.969 99.406 98.416 76.662 61.623 63.488 60.941 61.988 57.247 62.643 57.627 65.255 45.270 
m2c191r2.htb 0.462 -0.516 0.177 19.462 19.000 22.342 40.539 38.256 33.113 35.389 31.573 35.446 35.396 35.836 33.223 23.635 21.516 18.831 16.945 17.769 21.292 22.470 21.992 19.766 40.170 40.374 36.689 37.156 35.396 36.799 34.286 32.811 32.893 26.301 22.614 18.701 20.634 20.380 18.575 16.713 18.384 15.753 49.222 47.965 43.960 44.441 42.822 45.242 44.444 45.215 42.574 25.694 25.448 21.688 23.584 21.885 21.365 23.188 22.486 22.536 
m2c193r2.htb -0.383 0.027 -0.724 92.220 48.106 78.287 97.296 97.563 103.618 98.382 100.209 99.200 101.295 101.942 101.637 86.300 92.505 92.130 90.846 93.753 90.559 93.814 90.808 92.358 48.915 50.381 46.592 45.659 49.810 46.801 46.154 47.030 49.886 50.461 51.413 48.960 42.921 50.489 49.995 48.166 46.357 49.280 79.436 85.586 81.740 85.339 80.560 81.645 79.970 89.928 79.246 76.662 83.975 76.666 80.977 78.102 78.700 76.992 86.387 74.683 
m2c195r2.htb -0.792 -0.855 -1.310 40.943 21.836 27.624 93.795 93.630 92.937 89.604 92.871 91.386 88.086 91.551 85.875 44.464 39.811 40.112 41.017 36.863 42.841 43.883 40.516 36.251 50.891 45.182 41.188 41.518 42.838 39.109 38.119 38.449 37.393 24.879 25.204 22.184 22.806 23.904 22.168 18.119 21.108 16.393 77.162 64.950 61.254 60.528 56.337 60.363 54.785 59.076 59.010 37.689 27.721 26.035 31.414 24.944 28.381 27.345 28.688 25.135 
m2c197r2.htb 0.639 2.868 0.243 26.194 34.265 33.540 42.620 48.161 44.884 47.996 48.939 45.568 49.293 48.279 49.552 25.524 24.859 23.535 25.665 28.155 27.783 25.834 22.264 23.734 61.975 72.899 74.988 76.945 80.935 81.580 87.011 89.769 102.428 29.814 32.158 31.261 35.057 35.260 34.600 35.149 37.055 37.388 64.969 72.937 81.377 81.070 87.742 82.933 81.660 90.665 101.697 26.783 28.598 34.984 31.558 34.038 30.620 36.497 32.908 35.965 
m2c198r2.htb -0.304 -3.728 7.542 54.880 72.120 72.062 70.792 84.901 84.851 96.605 98.762 82.970 90.149 100.941 115.891 45.762 37.849 57.157 79.784 61.008 32.793 43.656 50.276 70.353 98.586 83.828 89.505 95.891 100.189 84.752 76.436 88.812 121.485 87.632 66.834 76.214 83.203 93.681 60.294 47.210 49.847 57.345 113.154 89.406 87.426 106.535 89.604 105.792 125.507 101.634 134.059 72.522 69.757 49.824 69.619 52.670 76.521 111.675 52.353 46.926 
m2c199r2.htb -0.597 -0.109 -0.894 10.792 12.136 13.920 36.931 32.640 34.290 33.300 34.158 30.891 32.508 33.597 29.043 8.726 9.991 12.678 10.109 10.445 10.829 9.901 13.448 11.839 35.941 37.492 35.644 35.248 37.723 36.139 34.653 30.429 26.139 10.828 12.785 11.810 12.692 10.853 13.691 11.634 7.804 8.915 44.092 42.739 40.165 39.373 38.086 39.076 35.842 31.023 27.228 13.293 11.738 13.773 13.890 16.614 13.630 11.696 9.358 10.445 
m2c200r2.htb -2.119 0.426 -0.406 14.992 11.698 18.132 30.363 33.366 37.855 41.188 37.756 35.974 29.868 36.667 46.436 13.589 13.187 16.204 17.584 13.736 14.316 13.122 14.441 23.111 17.393 17.888 20.264 20.198 19.670 20.033 22.475 24.653 31.188 9.842 13.408 13.997 13.044 9.499 10.484 11.468 13.020 15.245 29.637 30.462 37.096 40.957 36.436 35.314 37.888 43.333 50.330 12.036 12.396 25.732 18.819 16.530 13.843 15.739 18.619 15.468 
m2c202r2.htb -0.579 -0.812 -0.257 15.304 11.824 13.880 51.535 51.559 51.832 53.441 49.109 50.322 50.495 49.406 52.946 15.325 18.402 13.401 17.574 13.213 17.494 14.835 13.482 14.615 38.936 38.837 38.787 36.312 35.396 36.064 34.851 37.129 38.119 11.434 10.717 12.116 11.359 13.161 11.380 11.103 11.672 11.518 42.005 41.411 39.728 40.891 38.540 41.188 38.292 40.668 48.243 13.961 13.445 13.162 16.864 13.322 12.742 13.307 12.684 14.316 
m2c214r2.htb 0.000 -1.371 -1.630 12.580 6.800 10.560 46.351 43.793 40.632 38.728 40.099 40.632 39.680 43.145 39.718 13.081 12.020 10.790 12.791 13.148 11.820 14.353 12.294 11.510 39.071 29.665 25.209 23.991 23.724 21.021 19.840 20.107 18.050 9.049 9.449 7.981 6.658 7.778 5.128 6.456 6.726 5.596 61.881 47.982 37.700 35.758 33.359 35.529 29.665 29.703 28.408 14.724 16.076 10.656 10.665 13.134 9.015 9.328 10.144 8.396 
m2c220r2.htb -4.099 -0.955 -2.064 39.120 23.149 25.477 53.069 48.119 67.277 62.030 50.000 58.069 48.762 60.495 61.188 29.310 30.018 62.837 44.046 32.780 25.558 30.379 27.035 28.007 54.158 33.564 36.535 31.931 33.317 33.861 30.792 27.129 25.495 28.705 20.037 21.032 23.801 22.749 25.914 22.251 19.060 19.193 54.950 50.198 40.545 46.485 37.871 44.653 31.139 57.079 47.079 26.477 29.232 23.252 29.125 24.043 30.866 20.098 54.851 26.484 
m2c221r2.htb 2.850 0.134 0.371 40.829 24.391 34.105 61.351 73.904 73.197 72.949 78.501 81.719 83.062 90.205 98.444 33.510 37.278 36.635 43.084 38.450 45.977 39.997 43.313 50.093 64.215 45.545 40.523 42.963 39.993 43.175 41.089 34.936 43.246 33.963 25.061 22.371 25.548 21.614 25.927 26.495 21.385 25.795 70.792 59.724 61.139 59.088 61.917 60.467 62.306 71.641 78.182 34.451 33.320 38.265 33.229 32.143 32.717 34.172 36.230 39.545 
m2c223r2.htb -0.074 -1.793 1.337 41.177 18.712 25.016 94.554 106.821 115.484 105.528 113.779 106.601 114.576 121.782 106.353 35.817 42.425 37.632 39.312 46.389 38.632 43.922 45.145 31.311 61.689 37.046 42.409 41.942 44.224 40.622 34.103 35.534 47.167 23.588 17.053 17.849 19.871 25.176 17.709 12.956 13.017 20.725 60.726 57.041 55.446 52.310 66.832 51.045 62.761 72.332 95.572 17.358 27.314 19.786 31.132 27.407 19.586 27.169 33.915 44.596 
m2c226r2.htb -2.226 -0.059 -0.274 43.450 12.510 20.254 96.096 89.505 81.018 97.709 80.198 82.914 77.284 83.678 83.649 45.994 44.348 38.470 67.758 36.679 40.056 34.289 41.896 42.938 40.764 57.030 36.436 41.245 38.331 38.614 37.454 40.085 48.289 14.993 125.624 9.352 13.091 12.541 13.111 14.453 17.830 16.730 60.905 52.362 48.317 44.498 47.016 43.338 47.525 47.864 49.929 30.435 27.480 18.954 16.235 24.112 20.067 21.904 18.532 23.914 
m2c231r2.htb -0.045 -0.335 1.686 13.212 8.809 19.714 43.085 62.536 42.958 41.712 44.778 41.456 42.862 51.485 47.589 8.870 100.092 11.372 18.549 13.882 10.842 11.416 49.615 13.142 38.294 36.282 34.015 37.879 35.356 34.909 33.823 32.354 28.585 8.515 8.806 10.044 9.361 8.456 8.513 7.670 7.407 8.462 35.899 34.238 31.619 27.978 31.044 30.981 38.550 30.725 29.160 13.157 23.545 8.555 7.329 16.009 9.974 56.701 8.364 10.019 
m2c233r2.htb -0.568 -0.216 0.708 26.379 13.060 15.480 58.819 66.483 65.457 66.190 64.650 66.447 62.486 70.554 75.761 22.867 29.215 34.354 22.929 27.665 25.416 21.529 30.437 37.856 24.202 27.173 27.026 24.716 21.782 28.933 23.836 28.420 30.106 11.297 15.300 17.182 12.576 10.674 13.911 10.956 14.112 16.986 27.979 24.606 26.513 28.126 24.899 33.737 27.246 29.116 41.107 15.147 9.758 12.005 14.362 12.209 24.307 14.519 16.050 36.540 
m2c236r2.htb -0.918 0.401 -0.369 50.485 14.967 17.020 50.569 46.028 46.460 44.975 71.262 45.396 41.658 38.868 39.362 18.382 16.507 20.652 16.595 183.343 17.322 14.512 16.074 15.654 40.668 31.200 30.403 31.807 30.767 29.534 33.543 34.876 36.361 17.282 14.288 15.476 14.574 14.108 12.883 17.792 14.938 16.190 52.089 50.833 47.178 46.510 44.482 45.792 45.693 48.974 50.350 17.396 19.899 17.527 17.173 15.659 18.042 16.700 19.089 19.734 
m2c237r2.htb 1.463 -1.558 -2.834 38.209 31.787 39.510 82.728 72.321 74.631 75.182 76.216 75.776 81.650 78.555 72.585 32.189 29.467 23.234 28.864 30.137 45.479 63.330 48.725 29.073 114.125 94.169 86.227 87.129 87.789 82.838 80.581 71.507 66.535 37.324 32.281 33.604 32.180 32.137 29.512 31.502 29.004 29.996 134.015 108.843 103.410 121.408 101.193 104.290 97.800 89.417 85.104 40.353 31.645 32.559 54.492 33.126 42.480 34.895 33.375 31.689 
m2c240r2.htb -0.709 -2.541 -0.607 56.141 74.556 76.024 135.096 152.208 147.766 141.183 147.926 137.651 145.987 143.805 134.092 52.721 59.569 61.794 48.234 60.870 54.609 55.197 44.602 57.614 125.421 112.689 108.402 103.022 105.576 100.782 96.816 96.352 79.468 94.208 86.348 74.765 75.794 74.068 79.562 68.589 67.472 53.684 136.553 140.781 120.096 129.651 124.271 126.628 118.571 119.411 109.847 77.992 84.325 77.212 78.124 74.068 78.658 72.058 71.415 58.133 
m2c241r2.htb 2.525 -1.144 -0.678 53.590 60.913 66.057 68.911 64.109 59.851 72.772 72.277 70.297 73.713 74.851 76.337 49.677 51.960 43.774 57.041 55.120 54.837 57.176 54.002 67.066 71.980 70.446 73.218 69.208 65.594 68.762 67.723 69.752 58.119 50.150 64.352 62.088 64.080 60.656 57.411 60.330 68.439 54.345 82.970 85.644 79.356 78.713 73.069 85.000 72.822 83.119 73.614 70.107 72.804 67.558 70.893 62.171 72.471 57.192 79.865 67.987 
m2c252r2.htb -0.056 -0.594 0.091 32.652 31.122 30.867 77.549 76.375 73.214 83.168 77.943 74.579 77.228 79.797 87.899 38.156 34.035 29.516 36.689 34.426 33.293 29.335 34.279 35.789 56.876 61.249 59.736 64.631 65.374 61.386 58.389 61.029 61.948 29.774 29.188 28.586 30.655 32.601 33.883 29.887 34.043 29.036 75.743 67.648 66.804 73.000 68.839 70.352 68.584 70.404 80.064 30.320 33.551 31.166 31.903 33.206 28.856 29.202 30.480 33.271 
m2c254r2.htb 1.022 0.694 -0.968 41.595 36.532 40.331 44.127 46.634 48.634 54.752 53.762 51.861 55.188 62.997 68.970 38.214 39.816 39.762 45.078 43.476 40.715 38.943 48.201 48.391 39.255 41.366 38.218 39.973 41.060 42.198 40.575 47.874 49.602 32.282 42.679 35.283 35.497 37.355 38.743 35.779 44.244 29.215 37.366 41.743 49.703 39.720 42.924 42.515 43.465 47.446 58.634 33.278 36.967 75.821 28.895 34.583 33.104 29.252 30.959 37.842 
m2c258r2.htb -2.369 -0.321 -3.506 73.942 59.622 67.526 101.087 98.189 89.447 95.098 94.542 93.383 78.459 83.386 75.561 92.969 78.903 81.076 81.830 78.719 84.098 43.989 52.658 37.411 96.643 91.379 82.661 76.624 79.353 80.464 79.135 83.362 78.966 44.352 62.617 64.041 41.883 55.360 67.740 69.086 107.053 64.810 98.648 94.567 93.432 87.660 82.420 85.100 77.179 81.985 75.827 52.905 76.290 72.208 74.131 66.197 75.484 49.612 71.691 71.836 
m2c260r2.htb -0.082 -1.214 -2.357 32.169 34.572 38.525 65.714 59.095 56.203 59.377 58.678 60.949 55.009 55.911 55.679 41.912 31.439 30.378 33.480 32.642 32.396 31.949 30.950 36.016 93.710 81.363 68.492 70.646 65.573 67.472 64.007 63.017 59.522 48.921 41.071 32.607 38.509 32.084 36.687 32.973 29.719 30.785 103.087 88.934 84.333 76.966 80.082 76.209 72.928 69.511 68.055 56.723 38.983 40.087 37.648 39.875 42.111 32.901 28.520 33.829 
m2c364r2.htb -3.934 -0.255 -1.471 29.237 9.937 9.797 55.143 51.627 68.373 52.038 51.372 51.740 48.854 50.042 49.392 9.266 8.336 105.612 10.833 12.270 10.067 7.401 9.446 10.053 51.513 48.656 46.280 47.893 45.007 44.385 46.761 42.433 39.830 7.473 9.695 10.355 9.122 8.752 8.971 12.487 11.271 8.484 67.893 61.075 63.281 60.057 60.792 58.925 56.492 53.861 52.192 10.186 10.068 9.152 10.609 10.284 9.618 9.322 7.406 11.382 
