FILE	
m5c75r2.htb 7.371 7.440 9.618 9.533 9.873 9.873 11.938 12.871 23.225 3.700 2.635 3.358 3.895 3.838 3.314 3.712 5.518 5.404 0.877 0.002 
m5c79r2.htb 23.479 21.697 22.306 24.490 21.870 20.763 21.287 22.044 20.122 7.638 9.723 9.902 11.909 9.625 9.432 7.858 7.002 7.649 -0.624 0.073 
m5c81r2.htb 8.535 8.843 10.311 10.618 10.106 11.642 12.291 11.198 11.267 3.495 3.141 5.141 4.216 4.439 4.289 4.640 4.185 3.180 0.747 0.021 
m5c82r2.htb 16.683 13.614 14.257 14.455 16.733 16.584 20.050 19.901 19.851 8.391 6.416 8.634 5.650 7.225 7.855 9.130 7.225 5.124 0.609 0.082 
m5c83r2.htb 22.360 20.833 19.513 19.513 20.998 18.482 20.545 22.937 25.578 6.676 8.250 6.492 5.235 7.969 4.821 6.691 5.498 6.882 0.442 0.234 
m5c87r2.htb 16.641 17.251 19.040 16.451 15.537 15.956 16.984 14.585 10.358 5.202 5.417 4.613 4.915 4.751 5.850 5.207 4.757 5.588 -0.735 0.024 
m5c92r2.htb 20.934 17.492 17.162 15.983 16.313 14.757 16.077 15.040 17.256 6.319 6.797 7.210 8.610 6.180 5.134 4.999 5.112 6.489 -0.617 0.077 
m5c94r2.htb 25.790 22.178 19.307 19.752 23.861 20.644 17.970 23.317 21.876 11.696 12.488 9.268 8.616 13.068 10.291 10.480 12.251 14.099 -0.336 0.377 
m5c95r2.htb 18.775 19.729 19.509 19.619 19.179 19.399 19.949 20.755 18.335 4.901 5.324 3.395 4.733 4.028 3.798 4.584 3.335 3.906 0.009 0.982 
m5c100r2.htb 10.252 9.901 11.254 11.815 10.363 13.333 12.112 13.960 14.191 6.074 5.744 6.281 5.819 4.207 5.270 5.198 6.392 8.195 0.818 0.007 
m5c103r2.htb 9.736 10.801 14.491 11.971 13.681 14.401 15.752 19.622 29.523 3.126 3.385 4.041 2.781 4.907 2.949 2.781 3.726 5.122 0.906 0.001 
m5c107r2.htb 15.198 15.891 15.050 15.495 16.510 14.827 15.495 16.040 16.485 5.332 6.083 6.005 6.554 6.683 6.492 6.672 7.144 6.836 0.520 0.151 
m5c108r3.htb 42.781 41.154 44.038 45.668 45.200 44.926 44.637 44.059 41.584 9.635 10.915 8.485 11.665 10.670 9.518 8.033 9.780 9.163 0.002 0.996 
m5c109r2.htb 5.969 5.941 6.337 7.072 6.139 5.460 6.789 6.552 9.144 3.306 4.093 6.156 7.205 5.930 2.635 5.477 2.853 5.617 0.726 0.027 
m5c111r2.htb 16.931 14.455 16.089 14.752 15.050 13.218 18.317 15.545 17.921 7.395 7.279 8.480 6.707 6.596 6.966 7.885 8.955 7.450 0.231 0.550 
m5c118r2.htb 42.650 40.873 40.619 39.452 39.502 37.878 39.147 35.593 29.424 4.952 6.949 7.671 5.426 8.592 6.791 7.574 6.927 6.638 -0.925 0.000 
m5c125r2.htb 28.031 22.728 18.900 17.294 16.832 14.103 13.861 10.781 11.353 8.779 10.697 7.385 6.617 6.960 5.873 6.585 5.997 4.365 -0.927 0.000 
m5c128r2.htb 11.881 13.267 13.498 14.389 14.158 14.719 13.333 12.310 13.927 4.892 5.345 4.784 4.993 5.774 4.239 5.483 4.230 5.239 0.406 0.278 
m5c129r2.htb 13.471 11.731 9.391 9.241 8.641 8.431 7.801 7.981 5.191 3.456 3.475 3.063 3.058 3.682 3.946 3.445 3.447 2.608 -0.975 0.000 
m5c135r2.htb 25.866 22.710 19.307 22.277 18.812 21.658 20.173 17.946 13.614 7.139 5.548 4.587 7.213 5.087 5.994 6.962 5.034 3.748 -0.930 0.000 
m5c140r2.htb 50.045 50.315 52.877 53.527 52.865 52.355 52.568 53.855 51.125 8.727 9.642 11.042 9.274 8.032 6.314 8.914 7.442 10.715 0.398 0.288 
m5c152r2.htb 41.541 41.154 39.260 34.180 36.892 37.882 37.839 36.763 32.501 10.086 12.696 9.565 9.700 13.017 10.247 12.026 10.810 11.287 -0.836 0.005 
m5c154r2.htb 33.441 32.401 30.619 29.703 29.827 29.307 28.490 27.550 29.233 4.374 5.791 5.661 5.601 5.114 5.855 5.100 5.267 6.008 -0.806 0.009 
m5c156r2.htb 26.643 21.782 20.702 22.232 23.357 22.637 18.152 20.522 20.509 6.832 9.497 5.764 9.890 7.363 9.978 6.947 8.529 8.632 -0.682 0.043 
m5c159r2.htb 3.911 3.515 4.257 3.366 4.257 2.574 1.931 3.515 3.020 2.349 3.821 3.579 2.657 4.026 1.991 1.556 4.182 2.599 -0.391 0.298 
m5c163r2.htb 20.191 15.736 16.938 17.433 14.958 16.407 15.134 18.352 24.434 6.771 5.838 5.015 7.489 5.029 6.696 7.389 7.248 8.003 0.376 0.318 
m5c164r3.htb 0.248 1.337 2.228 2.376 2.327 3.020 2.426 3.515 4.455 0.545 1.373 2.079 2.325 1.935 3.072 1.621 3.106 2.754 0.979 0.000 
m5c166r2.htb 5.734 6.889 6.931 7.797 8.333 7.880 7.508 7.013 7.343 2.707 3.013 4.087 4.554 4.087 3.386 4.179 3.575 4.300 0.535 0.138 
m5c167r2.htb 31.589 35.842 35.596 39.703 37.058 37.199 38.861 37.577 40.149 5.358 5.588 6.834 6.035 5.727 5.141 5.178 9.312 6.412 0.851 0.004 
m5c170r2.htb 37.822 25.677 19.406 16.700 17.162 16.634 13.333 10.583 7.349 8.376 7.075 7.488 6.193 7.282 5.421 5.372 5.217 3.814 -0.955 0.000 
