FILE	         Coher	 repet	 Ve_P_u	 Vi_P_u	 co_P_u	 Ve_P_thr	 vi_P_th	 Co_P_thr	 Ve_N_u	 Vi_N_u	 co_N_u	 Ve_N_thr	 vi_N_th	 Co_N_thr	 Ves_CP	 Vis_CP	 Com_CP	 Ves_p	 Vis_p	 Com_p	 sign	 vesMax	 visMax	 coMax	
m2c370r2.htb 30.000 20.000 1.353 -0.401 -0.290 1.767 1.128 0.791 -0.273 -0.016 0.756 300.000 11.139 11.889 0.588 0.372 0.502 0.242 0.106 1.010 180.000 180.000 0.999 0.001 0.000 -0.907 -0.047 -0.033 0.933 
m2c378r2.htb 28.000 40.000 0.436 -0.435 -0.304 1.263 1.600 0.826 0.759 0.334 0.797 66.327 28.924 69.712 0.493 0.484 0.563 0.906 0.652 0.176 180.000 180.000 0.195 0.191 0.476 -0.480 -0.277 0.240 0.533 
m2c423r2.htb 28.000 46.000 -0.514 -1.028 -0.174 1.235 1.234 0.920 0.618 -0.005 0.252 53.947 16.888 21.566 0.520 0.442 0.419 0.686 0.236 0.050 180.000 180.000 0.639 0.003 -0.182 0.860 0.580 -0.257 0.504 
m2c436r2.htb 28.000 45.000 0.152 -1.267 -0.372 1.646 1.359 1.114 0.150 0.656 0.630 10.862 8.762 8.172 0.509 0.565 0.512 0.856 0.170 0.738 0.000 0.000 0.000 0.000 -0.922 -0.926 -0.943 0.950 0.000 
m2c443r2.htb 28.000 40.000 -0.239 -0.439 -0.077 1.298 1.219 1.128 0.255 0.279 0.376 21.782 23.994 32.558 0.410 0.555 0.606 0.028 0.256 0.014 180.000 180.000 0.032 0.099 -0.709 0.584 0.304 -0.074 0.850 
m5c25r2.htb 45.000 45.000 -1.156 1.074 -1.306 3.088 2.220 2.461 0.343 1.789 0.396 78.004 26.016 26.482 0.576 0.532 0.426 0.050 0.480 0.082 180.000 180.000 0.036 0.003 -0.699 0.853 0.969 -0.790 0.011 
m5c29r2.htb 40.000 50.000 0.380 0.495 -1.584 3.246 2.595 2.330 1.137 -11.830 0.397 99.304 300.000 33.706 0.530 0.515 0.429 0.428 0.790 0.090 0.000 180.000 0.313 0.882 -0.380 -0.058 0.830 -0.389 0.301 
m5c37r2.htb 30.000 40.000 6.834 0.708 0.381 4.397 3.729 2.987 1.436 0.709 0.952 20.212 61.564 14.808 0.444 0.518 0.479 0.324 0.640 0.638 0.000 0.000 0.344 0.229 -0.358 -0.446 -0.431 0.136 0.727 
m5c38r2.htb 40.000 30.000 2.295 -0.230 -0.544 4.506 3.337 1.974 1.576 1.371 -0.814 140.206 82.695 300.000 0.565 0.560 0.477 0.134 0.178 0.642 180.000 0.000 0.309 0.171 -0.383 0.500 -0.280 -0.575 0.105 
m5c40r2.htb 35.000 40.000 -0.149 -1.159 -0.422 3.609 3.941 1.993 0.817 0.993 0.388 71.090 12.965 32.888 0.425 0.481 0.492 0.056 0.614 0.846 180.000 180.000 0.484 0.012 0.269 -0.787 -0.592 0.309 0.418 
m5c46r2.htb 35.000 50.000 1.172 0.876 0.637 3.720 3.945 2.226 -27.223 2.156 -4.949 300.000 263.043 300.000 0.493 0.389 0.506 0.860 0.002 0.850 0.000 180.000 0.944 0.664 0.027 0.169 -0.015 -0.044 0.910 
m5c67r2.htb 39.000 40.000 -2.867 2.090 0.602 2.671 2.720 1.951 0.451 0.868 1.232 42.019 196.344 106.156 0.479 0.359 0.490 0.694 0.006 0.890 0.000 0.000 0.075 0.439 -0.620 -0.296 -0.276 0.101 0.796 
m5c69r2.htb 39.000 40.000 -0.414 1.579 0.847 3.084 3.116 2.968 0.003 0.272 -0.029 11.092 10.231 20.549 0.442 0.584 0.392 0.204 0.064 0.010 180.000 0.000 0.023 0.003 -0.740 0.858 -0.832 -0.313 0.413 
