FILE	         Spon	 HTIve	 HTIvi	 VesP	 VisP	 VesPre	 VisPre	 VesSlo	 Vis
m2c417r1.htb 20.132 24.356 21.386 25.743 24.356 20.792 18.020 18.020 15.446 19.010 23.168 1.771 0.751 2.129 2.680 1.526 2.485 2.384 0.443 1.764 1.805 33.267 29.307 27.129 38.218 27.327 24.752 29.901 30.693 33.069 29.208 1.771 1.839 1.805 1.192 3.546 1.400 2.359 3.914 1.999 1.619 
m2c423r1.htb 11.716 6.139 7.327 8.911 11.881 15.446 13.663 15.050 10.693 10.099 7.921 1.619 0.564 1.400 1.980 1.872 0.414 2.510 1.542 0.952 1.980 28.911 30.297 18.218 10.891 16.832 10.891 10.693 8.713 15.050 23.960 2.384 1.936 1.904 2.129 4.455 1.262 2.252 1.729 1.729 0.542 
m2c427r1.htb 0.792 2.970 2.772 0.396 0.594 0.594 0.396 1.188 0.990 7.525 6.931 0.926 1.073 0.271 0.443 0.271 0.271 0.542 0.350 1.664 0.783 16.436 8.515 0.990 1.188 0.990 0.990 1.584 5.545 52.871 42.772 1.383 1.338 0.857 0.542 0.495 0.606 0.564 1.027 5.967 3.594 
m2c429r1.htb 12.277 27.970 26.980 26.980 23.267 19.802 14.356 12.376 9.406 8.911 20.792 3.280 2.208 1.268 0.738 4.015 2.310 1.190 1.896 1.320 3.025 3.465 8.416 15.099 16.337 5.446 2.970 1.733 3.218 3.218 0.495 1.777 2.310 0.719 3.007 1.190 1.400 0.976 1.642 0.547 0.330 
m2c436r1.htb 18.416 19.208 16.832 23.366 22.574 27.525 31.089 32.673 29.505 25.347 20.990 2.390 1.980 1.426 2.460 0.952 1.999 1.750 3.080 1.805 3.178 2.772 9.109 15.446 23.564 25.941 29.505 21.386 17.822 9.901 6.139 0.542 1.073 2.878 2.306 3.628 2.359 1.426 2.322 0.926 1.764 
m2c441r1.htb 5.347 13.861 16.436 14.653 11.089 3.960 2.970 1.584 1.980 2.970 5.743 1.400 1.589 2.197 2.582 1.715 0.926 0.443 0.495 1.161 0.414 20.990 36.832 35.644 19.010 7.723 5.545 5.149 6.931 16.832 15.050 2.675 4.893 2.475 1.693 1.502 1.027 2.197 0.783 3.227 1.328 
m2c443r1.htb 5.941 5.941 6.106 10.297 10.891 8.515 9.406 11.881 8.911 4.752 6.931 1.565 0.853 1.589 1.400 2.203 1.073 1.443 2.374 0.952 0.990 39.439 34.851 30.297 21.287 17.624 17.030 18.020 20.990 32.277 40.198 3.230 2.937 2.311 1.924 1.281 2.460 2.831 1.898 1.550 2.725 
m2c445r1.htb 13.663 17.822 23.366 17.228 22.970 28.119 32.475 36.238 35.050 19.802 19.010 1.262 2.962 1.904 0.952 2.490 0.813 1.085 3.123 1.443 1.993 52.673 41.980 34.257 18.020 18.614 17.228 23.366 28.515 9.505 35.248 1.657 6.775 3.369 3.542 2.306 2.258 1.243 1.993 1.140 1.736 
m2c450r1.htb 5.743 12.871 10.693 10.297 11.683 11.683 15.842 16.436 9.109 3.366 10.099 1.715 0.813 2.983 2.999 2.485 2.241 1.627 2.306 1.192 2.141 53.861 51.485 37.624 6.733 0.990 1.188 1.386 1.782 8.119 41.188 1.338 1.356 2.295 1.374 0.495 0.542 0.828 0.734 1.693 2.465 
m5c4r1.htb 33.663 35.502 35.644 39.463 47.808 39.745 42.291 45.686 42.433 53.465 42.574 2.655 2.202 6.573 2.433 2.775 3.428 3.203 1.737 3.940 3.174 42.716 41.867 49.364 44.272 43.706 57.284 51.344 41.726 50.495 49.788 2.900 2.354 1.873 1.773 3.161 3.823 1.484 3.203 3.382 2.422 
m5c6r1.htb 37.624 54.059 75.248 46.535 50.099 48.515 49.505 71.089 65.347 79.802 65.941 5.885 16.980 7.693 6.089 4.863 6.869 11.511 10.295 12.615 2.920 55.842 40.198 42.178 40.396 44.356 73.069 53.663 48.515 86.139 104.158 2.792 4.983 7.255 6.276 3.744 10.677 9.729 7.573 6.815 15.920 
m5c7r1.htb 5.116 7.261 5.116 6.337 7.096 7.525 7.921 7.921 5.776 6.931 7.591 1.362 0.518 0.594 0.589 1.314 0.686 1.291 0.987 1.213 0.997 11.056 13.069 11.716 10.396 20.297 17.987 13.201 9.076 6.766 8.416 1.466 1.414 1.234 0.464 2.322 1.026 1.872 1.026 1.519 1.788 
m5c8r1.htb 14.455 9.901 7.723 14.257 16.238 24.752 31.089 25.743 19.604 12.475 11.683 2.778 1.764 2.962 4.180 4.657 3.220 5.343 2.765 1.839 2.359 86.139 49.901 42.376 27.921 18.218 18.416 28.119 27.723 86.931 105.545 6.788 4.933 4.955 2.410 1.872 4.000 2.835 4.787 7.100 6.199 
m5c13r1.htb 5.347 7.129 4.752 4.356 5.545 9.505 14.653 15.644 13.465 9.901 6.535 1.418 0.813 1.664 1.027 1.550 2.809 1.281 1.936 2.734 2.258 42.772 35.446 25.149 15.248 6.139 3.960 7.723 6.733 9.307 47.921 3.235 4.968 1.904 3.665 1.962 1.107 3.967 1.233 2.175 3.907 
m5c14r1.htb 7.327 28.713 37.822 33.465 38.614 32.079 28.515 17.624 19.604 31.287 28.119 5.612 5.724 3.793 2.950 5.104 8.620 4.336 2.053 2.118 3.812 19.208 24.158 40.396 48.515 39.802 35.842 23.960 10.495 9.901 14.257 3.715 1.872 5.336 4.578 5.041 4.420 3.139 1.338 2.071 2.792 
