FILE	         Spon	 HTIve	 HTIvi	 VesP	         VisP	  VesPre	   VisPre	   VesSlo	    VisSlo      minVes      minVis     maxVes       maxVis
m5c544r4.htb	 87.13	    76.92	   0.03	   0.36	   -0.09	   
m5c544r2.htb	 30.30	    346.18	   305.30	   78.94	   0.41	   0.63	    0.01	   -1.21	    -1.07	    0.49	    0.52	   
m5c548r1.htb	 92.08	    152.55	   0.00	   5.24	   3.47	   
m5c548r2.htb	 69.11	    215.29	   176.69	   169.06	   0.00	   0.01	    0.19	   -1.50	    1.26	    1.95	    -0.24	   
m5c552r1.htb	 97.28	    18.47	   0.00	   -6.06	   -3.73	   
m5c552r2.htb	 81.78	    127.77	   34.43	   12.25	   0.90	   0.01	    0.04	   0.38	    -2.74	    -2.45	    -0.10	   
m11c48r1.htb	 35.45	    349.71	   84.70	   119.16	   0.61	   0.96	    0.81	   -0.87	    -0.08	    0.64	    -0.34	   -0.03	    0.46	    
m5c556r1.htb	 80.40	    121.52	   0.00	   1.62	   1.75	   
m5c556r2.htb	 78.42	    72.78	   129.99	   251.26	   0.69	   0.32	    0.80	   1.10	    1.57	    1.07	    0.16	   
m5c556r4.htb	 40.10	    103.89	   0.17	   -0.05	   0.01	   
m5c561r1.htb	 49.75	    135.17	   0.00	   5.45	   3.16	   
m5c561r4.htb	 85.40	    108.40	   0.00	   1.97	   1.73	   
m5c561r2.htb	 81.98	    306.16	   114.63	   99.23	   0.00	   0.00	    0.00	   0.82	    1.96	    1.78	    -0.02	   
m5c565r1.htb	 66.58	    125.49	   0.01	   6.58	   1.64	   
m5c565r2.htb	 53.27	    132.64	   126.89	   171.07	   0.54	   0.00	    0.01	   0.47	    5.66	    1.37	    0.68	   
m5c568r1.htb	 66.34	    226.52	   331.76	   0.38	   0.74	   0.38	    1.40	   -0.00	    
m5c568r2.htb	 68.46	    221.87	   256.41	   223.46	   0.00	   0.43	    0.00	   0.48	    0.14	    0.46	    0.59	   
m5c574r1.htb	 118.56	    11.70	   0.00	   -3.01	   -2.68	   
m5c574r2.htb	 105.94	    240.69	   344.35	   350.02	   0.44	   0.05	    0.00	   -0.18	    -1.56	    -0.11	    -0.04	   
m5c513r1.htb	 130.69	    37.97	   0.00	   -1.92	   
m5c518r4.htb	 22.52	    298.77	   0.00	   -1.70	   
m5c522r1.htb	 72.03	    183.76	   0.00	   4.93	   
m5c526r1.htb	 69.11	    111.21	   0.00	   2.20	   
m5c531r1.htb	 59.16	    94.04	   0.00	   7.82	   
m5c536r1.htb	 43.96	    3.97	   0.00	   -5.00	   
m5c578r1.htb	 29.46	    17.20	   0.01	   -1.47	   
m5c574r2.htb	 105.94	    240.69	   344.35	   350.02	   0.44	   0.05	    0.00	   -0.18	    -1.56	    -0.11	    -0.04	   
m5c578r2.htb	 23.37	    275.29	   315.03	   239.10	   0.21	   0.01	    0.35	   0.99	    -0.94	    0.10	    0.16	   
m5c578r1.htb	 29.46	    17.20	   0.01	   -1.47	   
m5c578r2.htb	 23.37	    275.29	   315.03	   239.10	   0.21	   0.01	    0.35	   0.99	    -0.94	    0.10	    0.16	   
m5c583r1.htb	 61.58	    21.97	   0.46	   0.80	   
m5c583r2.htb	 43.56	    211.52	   356.10	   232.98	   0.01	   0.30	    0.00	   -0.13	    0.57	    1.95	    -0.44	   
m5c588r1.htb	 60.15	    197.10	   0.00	   3.99	   
m5c588r2.htb	 33.27	    242.18	   212.12	   216.98	   0.00	   0.00	    0.00	   1.29	    2.90	    2.84	    0.70	   
m11c50r1.htb	 59.60	    124.25	   141.00	   109.21	   0.01	   0.01	    0.61	   0.78	    0.33	    0.34	    
m5c593r1.htb	 29.11	    204.12	   0.00	   2.59	   
m5c593r2.htb	 41.58	    9.13	   246.54	   334.46	   0.09	   0.46	    0.09	   -0.46	    -0.20	    -1.03	    -0.10	   
m5c598r1.htb	 26.93	    316.28	   0.04	   -0.87	   
m5c598r2.htb	 26.53	    207.79	   257.31	   213.34	   0.00	   0.42	    0.00	   2.69	    -0.83	    0.00	    0.35	   
m11c51r1.htb	 71.58	    219.79	   162.24	   184.05	   0.00	   0.00	    0.00	   1.54	    2.31	    2.22	    
m5c602r1.htb	 22.97	    8.10	   0.00	   -3.35	   
m5c602r2.htb	 24.16	    235.43	   351.72	   53.53	   0.03	   0.00	    0.03	   0.48	    -2.45	    -1.31	    -0.05	   
m5c608r1.htb	 52.87	    104.98	   0.00	   2.33	   
m5c608r2.htb	 42.97	    209.15	   146.58	   139.48	   0.09	   0.00	    0.66	   -0.29	    0.65	    1.51	    -0.09	   
m5c614r1.htb	 55.45	    21.78	   0.00	   -12.09	   
m5c614r2.htb	 46.73	    295.21	   17.27	   16.28	   0.58	   0.21	    0.33	   -0.09	    -0.79	    -1.72	    -0.24	   
m5c614r5.htb	 61.88	    29.66	   0.00	   -1.51	   
m5c623r1.htb	 34.16	    13.04	   0.00	   -5.87	   
m5c623r2.htb	 26.93	    235.49	   28.86	   28.33	   0.04	   0.67	    0.03	   0.03	    -1.41	    -0.75	    -0.37	   
m5c627r1.htb	 5.69	    356.56	   0.00	   -3.55	   
m5c627r2.htb	 21.29	    53.86	   15.58	   3.10	   0.64	   0.06	    0.06	   -1.22	    -3.03	    -1.54	    0.66	   
m5c627r6.htb	 25.74	    20.69	   0.08	   -1.49	   
m11c52r1.htb	 43.28	    192.82	   211.95	   183.25	   0.61	   0.36	    0.27	   0.85	    0.78	    -0.20	    
m11c52r1.htb	 43.28	    190.00	   220.67	   189.46	   0.03	   0.44	    0.19	   0.84	    1.05	    -0.41	    
m11c53r1.htb	 51.32	    154.43	   231.64	   245.44	   0.24	   0.67	    0.15	   0.40	    0.37	    0.30	    
m11c53r1.htb	 51.32	    163.98	   228.38	   234.10	   0.56	   0.17	    0.03	   0.83	    1.67	    1.23	    
m11c54r1.htb	 62.09	    144.55	   277.90	   177.35	   0.95	   0.87	    0.50	   0.04	    -0.25	    0.77	    
m11c54r1.htb	 62.09	    261.76	   291.80	   155.21	   0.85	   0.92	    0.89	   0.11	    0.04	    0.78	    
m10c77r2.htb	 3.17	    89.29	   265.19	   0.20	   0.00	   -0.14	    3.79	   -0.68	    
m10c77r2.htb	 3.17	    89.29	   265.19	   0.20	   0.00	   -0.14	    3.79	   -0.68	    
m5c631r1.htb	 42.33	    9.59	   0.00	   -9.27	   
m5c631r2.htb	 27.13	    350.93	   14.71	   354.64	   0.74	   0.00	    0.18	   0.94	    -2.78	    -1.32	    -0.34	   
m5c634r1.htb	 48.27	    208.74	   16.56	   0.95	   0.01	   -0.38	    -2.83	   -0.51	    
m5c634r2.htb	 47.33	    281.24	   23.40	   324.97	   0.18	   0.00	    0.13	   0.04	    -3.16	    -3.48	    -0.48	   
m5c634r5.htb	 30.69	    10.85	   0.00	   -6.84	   
m5c638r1.htb	 37.82	    170.85	   0.00	   5.19	   
m5c638r2.htb	 41.98	    35.01	   17.60	   318.85	   0.11	   0.61	    0.51	   0.19	    -0.06	    -1.16	    0.08	   
m5c638r5.htb	 47.72	    143.81	   0.00	   2.24	   
m11c53r1.htb	 51.32	    154.43	   231.64	   245.44	   0.24	   0.67	    0.15	   0.40	    0.37	    0.30	    
m5c642r1.htb	 31.44	    120.65	   0.00	   4.12	   
m5c642r2.htb	 25.94	    264.78	   174.08	   51.47	   0.81	   0.00	    0.37	   -0.48	    4.12	    0.57	    -0.55	   
m5c642r4.htb	 45.54	    89.14	   0.00	   0.58	   
m5c646r1.htb	 42.18	    297.62	   162.05	   0.04	   0.00	   -0.38	    8.06	   -0.29	    
m5c646r2.htb	 37.87	    157.03	   165.94	   0.00	   0.02	   6.62	    2.30	   0.92	    
m5c646r4.htb	 33.91	    152.66	   0.00	   6.30	   
m5c650r1.htb	 31.88	    321.03	   174.12	   0.17	   0.00	   -0.18	    10.66	   -0.06	    
m5c650r2.htb	 36.63	    141.41	   0.03	   2.66	   
m5c650r4.htb	 42.08	    139.67	   0.00	   5.65	   
m5c654r1.htb	 54.26	    356.84	   357.66	   0.38	   0.00	   -1.30	    -35.10	   0.52	    
m5c654r2.htb	 49.90	    355.15	   1.52	   0.00	   0.01	   -2.21	    -2.94	   0.87	    
m5c654r4.htb	 49.50	    5.95	   0.00	   -9.89	   
m5c654r5.htb	 39.80	    0.84	   0.00	   -2.21	   
m5c656r1.htb	 11.29	    31.36	   32.19	   0.05	   0.00	   -0.82	    -2.85	   0.83	    
m5c656r2.htb	 45.74	    32.21	   63.89	   0.04	   0.02	   -0.57	    -2.10	   0.50	    
m5c656r4.htb	 54.46	    47.11	   0.00	   -3.12	   
m5c661r1.htb	 41.98	    353.07	   0.00	   -6.31	   
m5c661r2.htb	 48.91	    353.80	   0.00	   -2.62	   
m5c661r4.htb	 34.46	    356.18	   0.00	   -2.36	   
m5c665r1.htb	 55.94	    228.22	   104.33	   0.62	   0.01	   0.94	    1.57	   -0.14	    
m5c665r2.htb	 62.38	    71.03	   218.70	   0.00	   0.87	   1.53	    1.29	   0.19	    
m5c665r4.htb	 37.03	    340.86	   0.00	   -0.11	   
m5c661r1.htb	 41.98	    353.07	   0.00	   -6.31	   
m5c661r2.htb	 48.91	    353.80	   0.00	   -2.62	   
m5c667r1.htb	 95.25	    282.16	   238.49	   0.12	   0.00	   -0.57	    1.72	   0.69	    
m5c667r2.htb	 61.39	    253.11	   245.84	   0.00	   0.00	   0.57	    1.87	   0.95  
m5c667r6.htb	 40.76	    246.15	   0.00	   1.13	   
m5c667r5.htb	 43.37	    240.69	   0.00	   3.56	   
m15c16r1.htb	 37.62	    16.29	   0.08	   -0.22	   
m5c671r1.htb	 56.24	    307.92	   314.98	   0.11	   0.00	   0.12	    -4.52	   0.86	    
m5c671r2.htb	 74.65	    319.51	   297.74	   0.00	   0.00	   -1.80	    -1.64	   0.83	    
m5c671r4.htb	 60.40	    26.62	   0.01	   -1.27	   
m15c17r1.htb	 75.25	    223.86	   0.54	   0.20	   
m15c18r1.htb	 55.05	    131.25	   0.08	   0.48	   
m15c19r1.htb	 12.67	    13.56	   0.09	   -2.22	   
m5c676r1.htb	 72.52	    281.27	   39.78	   0.12	   0.00	   -0.25	    -0.17	   -0.29	    
m5c676r2.htb	 61.19	    330.01	   150.37	   0.06	   0.34	   3.60	    -0.14	   0.28	    
m5c676r4.htb	 47.13	    62.38	   0.12	   -1.29	   
m5c678r1.htb	 42.38	    10.37	   0.00	   -1.77	   
m5c679r2.htb	 27.52	    285.19	   0.05	   2.96	   
m5c679r4.htb	 38.37	    344.68	   0.00	   -3.17	   
m5c682r1.htb	 78.81	    285.05	   148.48	   0.31	   0.00	   -1.15	    5.76	   -0.72	    
m5c682r2.htb	 61.58	    175.65	   178.15	   0.31	   0.02	   0.30	    1.03	   0.70	    
m5c682r4.htb	 45.74	    149.58	   0.00	   2.35	   
m5c685r1.htb	 40.99	    242.87	   144.03	   0.10	   0.00	   0.82	    2.86	   -0.22	    
m5c685r2.htb	 50.30	    180.11	   181.21	   0.01	   0.02	   0.05	    -0.09	   -0.18	    
m5c685r4.htb	 17.82	    158.01	   0.00	   6.62	   
m15c20r1.htb	 41.39	    50.76	   0.42	   -0.39	   
m15c17r1.htb 75.248 223.862 0.543 0.201 
m15c33r2.htb 12.277 266.292 0.736 0.037 
m14c1r1.htb 14.851 258.230 54.386 0.817 0.018 -1.198 -2.733 0.058 
m14c2r1.htb 14.455 161.176 138.936 0.420 0.000 0.324 4.426 0.754 
m5c687r1.htb 17.822 192.292 0.072 0.878 
m14c3r1.htb 24.752 113.324 0.000 2.176 
m5c691r1.htb 15.842 150.745 0.013 1.117 
m5c692r1.htb 7.525 152.354 0.000 5.251 
m5c693r1.htb 16.337 290.394 0.046 -0.082 
m14c5r1.htb 5.347 32.407 210.349 0.021 0.000 -1.500 1.923 -0.458 
m14c6r1.htb 35.248 324.227 101.411 0.341 0.000 0.219 0.758 0.052 
m14c5r1.htb 5.347 32.407 210.349 0.021 0.000 -1.500 1.923 -0.458 
m5c697r1.htb 7.302 213.807 0.225 0.628 
m5c697r1.htb 7.302 194.067 0.124 0.185 
m14c7r1.htb 15.842 352.383 351.086 0.185 0.000 -0.837 -2.446 0.676 
m5c699r1.htb 15.446 301.220 0.035 -0.618 
m5c700r1.htb 20.000 279.562 0.000 -1.632 
m5c701r1.htb 23.366 134.584 0.062 1.582 
m5c702r1.htb 20.050 177.561 0.022 0.379 
m13c0r288.htb 0.000 0.000 1.000 NaN 
m14c8r1.htb 19.010 20.232 22.051 0.000 0.036 0.023 -3.348 0.534 
m14c9r1.htb 17.426 334.237 307.154 0.403 0.730 -0.327 -0.237 0.685 
m14c10r1.htb 21.188 316.065 140.599 0.814 0.525 0.199 0.104 -0.238 
m14c11r1.htb 13.465 91.438 347.411 0.161 0.232 -0.887 -0.958 0.660 
m14c12r1.htb 19.208 20.028 223.889 0.005 0.584 -0.730 -0.114 -0.181 
m14c13r1.htb 24.356 149.987 9.207 0.000 0.863 2.665 -0.972 -0.542 
m14c14r1.htb 6.139 92.766 353.196 0.484 0.000 0.359 -0.747 -0.302 
m14c15r1.htb 5.347 281.524 20.027 0.521 0.000 -1.518 -4.945 0.171 
m14c16r1.htb 14.653 99.912 38.234 0.065 0.003 0.341 -1.361 0.500 
m14c17r1.htb 1.188 138.969 318.031 0.422 0.007 1.061 -0.158 -0.867 
m14c18r1.htb 8.515 202.344 175.004 0.712 0.000 -0.152 2.394 0.505 
m10c160r2.htb 7.662 108.458 23.667 0.396 0.000 0.287 -3.005 0.145 
m14c19r1.htb 17.426 168.505 172.749 0.773 0.009 0.326 1.624 0.751 
m14c20r1.htb 14.653 52.954 172.167 0.980 0.076 0.434 0.893 0.286 
m5c704r1.htb 6.337 306.920 0.016 1.073 
m5c706r1.htb 23.515 257.478 0.035 -0.367 
m5c708r1.htb 20.902 226.576 0.027 0.282 
m14c21r1.htb 0.594 98.861 201.387 0.945 0.637 0.382 -0.383 -0.102 
m14c22r1.htb 4.158 15.802 347.788 0.199 0.883 0.639 0.052 0.282 
m14c23r1.htb 9.901 60.414 92.008 0.520 0.744 -0.429 0.412 0.158 
m14c24r1.htb 3.762 5.654 223.320 0.085 0.178 -1.077 0.338 -0.143 
m14c25r1.htb 1.782 327.136 264.717 0.509 0.018 -0.231 3.130 -0.067 
m14c26r1.htb 1.584 194.819 44.205 0.718 0.383 -0.744 -1.748 -0.083 
m14c27r1.htb 6.733 243.925 93.224 0.034 0.002 0.182 -0.601 -0.803 
m14c28r1.htb 20.000 62.243 302.015 0.576 0.359 -0.609 0.053 -0.280 
m14c29r1.htb 7.525 7.474 112.647 0.277 0.409 -0.318 -0.500 0.158 
m14c30r1.htb 3.960 283.399 39.088 0.522 0.237 -1.012 0.283 -0.099 
m14c31r1.htb 0.198 270.000 180.000 0.011 0.529 NaN -0.632 -0.156 
m5c710r1.htb 23.432 301.479 0.102 -0.355 
m5c710r4.htb 20.792 262.962 0.149 -0.426 
m5c712r1.htb 9.241 228.887 0.047 -0.449 
m14c32r1.htb 27.525 222.594 196.119 0.955 0.044 0.000 -0.137 0.265 
m14c33r1.htb 0.594 267.834 16.653 0.860 0.165 -0.400 -0.185 -0.300 
m14c34r1.htb 8.515 25.174 346.588 0.602 0.000 0.368 -1.400 0.554 
m5c714r1.htb 14.521 191.987 0.000 5.864 
m5c715r1.htb 25.347 220.007 0.000 0.130 
m5c717r1.htb 0.990 8.463 0.005 -3.447 
m14c35r1.htb 3.168 286.608 198.978 0.589 0.153 0.358 1.040 0.298 
m14c36r1.htb 5.941 261.693 94.932 0.730 0.901 -0.503 0.515 -0.464 
m14c37r1.htb 1.584 327.542 8.773 0.761 0.935 -0.538 0.717 -0.381 
m14c38r1.htb 8.119 56.147 28.371 0.264 0.173 0.044 -1.040 0.344 
m5c719r1.htb 3.762 75.422 0.132 -0.070 
m5c719r1.htb 3.762 72.053 0.019 1.080 
m5c720r1.htb 20.792 189.342 0.003 2.475 
m5c722r1.htb 20.792 205.985 0.055 0.022 
m14c39r1.htb 5.149 285.538 293.417 0.949 0.051 -0.061 0.647 0.456 
m14c40r1.htb 9.307 282.083 316.727 0.579 0.557 0.000 -1.026 0.548 
m14c41r1.htb 9.109 30.262 61.086 0.422 0.514 -1.344 -1.201 0.526 
m14c42r1.htb 4.950 164.115 47.110 0.586 0.427 -0.533 1.450 -0.488 
m5c722r1.htb 20.792 205.985 0.055 0.022 
m5c722r1.htb 60.396 360.000 0.471 NaN 
m5c722r1.htb 2945.792 21.189 0.020 -0.655 
m5c724r1.htb 4.208 148.777 0.000 1.722 
m5c726r1.htb 6.733 44.802 0.000 -2.099 
m14c43r1.htb 12.277 198.009 216.874 0.014 0.519 1.588 -0.614 0.435 
m14c43r1.htb 12.277 198.009 216.874 0.014 0.519 1.588 -0.614 0.435 
m14c44r1.htb 2.574 283.352 35.617 0.192 0.905 0.777 0.147 0.106 
m14c45r1.htb 13.267 192.473 170.852 0.018 0.000 1.351 3.237 0.697 
m5c731r1.htb 1.980 145.914 0.000 4.906 
m14c46r1.htb 7.921 4.689 281.802 0.147 0.252 -0.582 -0.363 0.552 
m14c47r1.htb 5.743 216.580 193.198 0.080 0.192 -0.926 0.066 0.370 
m14c48r1.htb 0.396 38.937 153.176 0.225 0.006 0.507 0.808 0.166 
m5c735r1.htb 9.703 153.419 0.043 -0.461 
m5c736r1.htb 34.983 52.228 0.088 0.501 
m5c734r1.htb 38.020 330.942 0.144 0.219 
m5c737r1.htb 15.248 220.483 0.107 1.082 
m14c50r1.htb 8.713 349.598 54.574 0.488 0.236 -0.199 -0.066 0.453 
m14c50r1.htb 8.713 349.598 54.574 0.488 0.236 -0.199 -0.066 0.453 
m14c51r1.htb 4.158 50.570 222.472 0.683 0.009 0.195 1.736 -0.617 
m5c739r1.htb 7.723 343.177 0.279 -3.634 
m5c734r1.htb 38.020 330.942 0.144 0.219 
m14c52r1.htb 10.495 24.006 187.103 0.221 0.034 0.483 2.311 -0.134 
m14c53r1.htb 11.287 282.035 57.065 0.726 0.073 -0.656 0.920 -0.192 
m14c54r1.htb 11.881 255.852 170.569 0.061 0.232 0.084 2.277 0.172 
m5c740r1.htb 19.604 76.346 0.105 0.120 
m5c741r1.htb 10.184 135.631 0.019 0.502 
m14c55r1.htb 9.307 90.421 61.428 0.808 0.284 -0.466 0.243 0.351 
m14c56r1.htb 0.990 169.693 163.427 0.000 0.016 1.662 2.018 0.958 
m14c57r2.htb 0.990 184.375 214.562 0.468 0.292 0.894 1.386 0.614 
m14c57r2.htb 0.990 184.375 214.562 0.468 0.292 0.894 1.386 0.614 
m14c58r1.htb 1.782 11.227 14.714 0.000 0.013 -0.942 -1.078 0.427 
m14c59r1.htb 28.515 169.571 216.935 0.001 0.476 0.680 -0.860 0.180 
m14c60r1.htb 0.396 52.431 24.098 0.408 0.055 -0.894 -0.428 0.697 
m14c61r1.htb 1.188 197.386 83.646 0.626 0.378 0.582 -0.549 -0.509 
m14c62r1.htb 2.178 115.903 57.897 0.830 0.404 -0.506 -0.574 -0.104 
m14c63r1.htb 5.149 16.578 6.648 0.321 0.003 -0.609 -1.127 0.638 
m14c64r1.htb 2.772 25.529 138.255 0.897 0.130 -0.443 -0.569 -0.406 
m14c65r1.htb 0.396 5.361 167.646 0.343 0.000 -1.830 2.928 -0.739 
m14c66r1.htb 4.950 314.921 63.066 0.402 0.046 0.046 1.332 -0.060 
m14c67r1.htb 0.396 56.909 164.670 0.466 0.888 -0.575 -0.158 -0.052 
m14c68r1.htb 20.792 28.747 332.373 0.001 0.000 -4.073 -2.733 0.551 
m14c69r1.htb 9.109 55.225 4.260 0.232 0.959 -0.158 -0.336 0.344 
m14c70r1.htb 4.752 85.011 13.610 0.595 0.345 -0.676 -1.028 -0.054 
m14c71r1.htb 6.535 8.274 4.824 0.259 0.000 -0.648 -2.248 0.935 
m5c745r1.htb 32.921 204.112 163.423 0.606 0.000 0.208 12.361 0.081 
m5c745r2.htb 40.594 166.826 164.201 0.001 0.000 2.737 3.984 0.950 
m5c745r3.htb 41.386 281.957 0.099 2.415 
m14c72r1.htb 4.950 70.296 18.173 0.978 0.000 -0.219 -2.131 0.162 
m14c73r1.htb 5.545 25.891 44.082 0.012 0.000 -0.963 -1.187 0.766 
m14c74r2.htb 2.376 111.924 268.386 0.564 0.001 0.364 -0.605 -0.256 
m14c75r1.htb 19.604 13.242 197.398 0.000 0.000 -2.856 5.581 -0.842 
m14c76r1.htb 6.535 284.012 224.208 0.221 0.774 -0.070 -0.273 0.083 
m14c77r1.htb 1.386 301.317 308.042 0.000 0.092 -1.678 -1.342 0.942 
m5c750r1.htb 20.198 187.244 216.145 0.891 0.000 -0.103 2.280 0.068 
m5c750r2.htb 27.723 161.274 169.872 0.106 0.049 -0.774 3.874 0.090 
m5c750r3.htb 24.187 176.150 0.000 0.810 
m5c755r1.htb 53.861 176.475 181.703 0.004 0.000 -0.173 8.775 0.546 
m5c755r2.htb 47.723 207.777 188.263 0.000 0.000 2.317 3.778 0.838 
m14c79r1.htb 13.267 3.461 195.605 0.000 0.000 -1.250 2.671 -0.829 
m14c78r1.htb 0.990 19.429 3.724 0.033 0.000 -2.043 -1.582 0.582 
m14c80r1.htb 8.515 212.462 117.488 0.137 0.010 -1.536 0.632 -0.130 
m14c81r1.htb 5.545 71.232 166.643 0.005 0.004 -0.210 1.079 0.121 
m5c759r1.htb 40.000 18.196 207.121 0.020 0.000 2.040 -0.403 -0.818 
m5c759r2.htb 39.851 198.776 233.390 0.090 0.074 -0.763 -2.163 0.198 
m5c762r1.htb 27.921 359.080 155.232 0.348 0.000 -0.656 4.358 -0.266 
m5c762r2.htb 34.455 173.458 67.815 0.003 0.090 3.776 2.072 0.231 
m14c82r1.htb 5.941 24.023 40.025 0.346 0.451 -0.244 -0.704 0.654 
m14c83r1.htb 2.574 26.758 33.074 0.511 0.039 -0.191 0.479 0.783 
m14c84r1.htb 5.347 349.795 131.412 0.152 0.576 -0.415 -1.273 0.172 
m14c85r1.htb 2.574 161.233 26.951 0.331 0.006 -0.358 -1.134 -0.153 
m5c771r1.htb 35.149 10.973 166.935 0.509 0.000 -0.246 6.011 -0.135 
m5c771r2.htb 43.366 153.852 174.310 0.001 0.018 3.352 1.216 0.741 
m5c771r4.htb 27.970 150.836 0.000 4.072 
m5c777r1.htb 63.960 223.875 25.418 0.067 0.000 0.383 -7.445 -0.719 
m5c777r2.htb 60.198 18.461 16.713 0.000 0.011 -7.266 -0.837 0.844 
m5c780r1.htb 37.822 304.681 27.866 0.067 0.000 -0.707 -3.210 0.148 
m5c780r2.htb 35.644 52.129 43.884 0.004 0.000 -0.378 -0.381 0.520 
m5c471r1.htb 66.733 86.229 0.013 -0.015 
m5c785r1.htb 38.812 252.175 351.529 0.100 0.000 1.226 -14.208 -0.270 
m5c785r2.htb 41.584 346.083 0.199 0.001 0.000 -1.816 -1.979 0.835 
m14c86r1.htb 7.525 175.402 20.538 0.012 0.000 -0.040 -2.750 -0.513 
m14c87r1.htb 2.376 224.807 161.673 0.501 0.021 0.299 1.084 0.284 
m5c790r1.htb 65.743 358.827 14.943 0.905 0.000 0.471 -2.583 -0.250 
m5c795r1.htb 79.802 289.588 78.025 0.951 0.000 -0.145 -5.014 -0.375 
m5c795r2.htb 95.842 67.228 70.947 0.000 0.003 -5.089 -5.524 0.882 
m14c88r1.htb 2.574 131.158 32.815 0.341 0.454 -0.332 -0.696 -0.345 
m14c89r1.htb 2.772 166.501 4.906 0.576 0.213 -0.440 -0.607 -0.693 
m14c90r1.htb 3.366 66.918 136.182 0.574 0.710 -0.824 -1.461 0.272 
m14c91r1.htb 6.139 115.186 59.944 0.769 0.088 -1.841 -0.417 0.141 
m14c92r1.htb 5.743 172.970 131.502 0.467 0.037 0.429 0.958 0.338 
m14c93r1.htb 6.139 190.463 159.580 0.065 0.000 -0.377 2.233 0.670 
m5c799r1.htb 55.842 27.005 347.669 0.510 0.000 0.902 -3.944 0.214 
m5c799r2.htb 54.703 345.449 336.507 0.000 0.000 -5.634 -7.786 0.963 
m14c94r1.htb 5.743 186.733 181.574 0.728 0.130 0.490 0.352 0.593 
m14c94r1.htb 5.743 186.733 181.574 0.728 0.130 0.490 0.352 0.593 
m14c95r1.htb 12.475 108.191 128.616 0.042 0.049 -0.141 1.079 0.130 
m5c802r1.htb 47.129 302.504 13.210 0.347 0.000 -0.457 1.320 -0.538 
m5c802r5.htb 44.158 173.346 214.976 0.083 0.063 1.571 0.274 0.500 
m5c807r1.htb 54.455 282.540 31.453 0.045 0.001 0.402 -1.635 0.382 
m5c807r2.htb 49.307 76.988 187.731 0.468 0.050 0.663 0.667 0.346 
m5c807r4.htb 15.842 310.429 0.006 -0.216 
m5c807r5.htb 19.010 31.770 0.000 -2.957 
m5c807r6.htb 23.564 9.809 0.000 -3.524 
m5c814r1.htb 34.455 242.536 292.629 0.083 0.000 1.410 1.424 0.508 
m5c814r2.htb 36.832 311.524 272.556 0.000 0.001 -1.151 0.551 0.608 
m5c818r1.htb 35.842 264.769 206.256 0.236 0.000 1.451 2.836 0.429 
m5c818r2.htb 35.644 208.670 193.887 0.004 0.002 0.954 0.624 0.796 
m5c821r1.htb 39.802 262.100 188.304 0.000 0.455 -0.758 1.706 -0.022 
m5c821r2.htb 40.990 240.299 231.973 0.171 0.001 -0.261 0.512 0.821 
m5c828r1.htb 25.545 339.273 164.058 0.215 0.000 0.049 5.840 -0.557 
m5c828r2.htb 31.287 151.427 93.562 0.135 0.001 1.045 1.261 0.645 
m5c832r1.htb 62.772 340.153 95.813 0.000 0.000 -1.890 2.285 -0.403 
m5c832r2.htb 60.396 33.674 341.545 0.396 0.000 -0.766 0.315 0.455 
m5c835r1.htb 86.931 315.540 186.901 0.025 0.000 1.331 3.018 -0.112 
m5c835r2.htb 35.248 308.460 190.120 0.207 0.000 -0.500 6.323 -0.109 
m5c835r3.htb 45.347 242.024 304.822 0.001 0.011 -0.666 -1.283 0.551 
m5c838r1.htb 40.396 247.275 64.534 0.493 0.000 0.265 -4.962 -0.028 
m5c838r2.htb 48.911 23.853 342.802 0.000 0.002 -3.953 -2.977 0.655 
m5c838r4.htb 35.050 18.376 0.094 -0.6694
m5c862r1.htb 42.772 257.066 158.295 0.591 0.000 0.563 6.044 -0.001 
m5c862r2.htb 57.624 183.055 167.811 0.000 0.000 3.407 4.903 0.921 
m5c867r1.htb 67.574 221.381 167.494 0.033 0.000 -0.938 2.069 -0.076 
m5c867r2.htb 63.119 220.400 235.458 0.266 0.005 2.212 1.793 0.589 
m5c873r1.htb 69.554 312.417 126.076 0.458 0.000 -0.867 0.638 -0.664 
m5c873r2.htb 64.752 171.421 147.700 0.001 0.005 0.000 1.602 0.381 
m5c873r4.htb 57.624 136.365 0.000 -0.165 
m5c876r1.htb 83.960 231.902 148.921 0.156 0.000 0.462 4.959 0.256 
m5c876r2.htb 76.832 150.889 142.920 0.000 0.000 2.104 2.798 0.903 
m5c876r1.htb 83.960 231.902 148.921 0.156 0.000 0.462 4.959 0.256 
m5c876r2.htb 76.832 150.889 142.920 0.000 0.000 2.104 2.798 0.903 
m5c880r1.htb 26.931 239.532 337.781 0.013 0.000 1.362 -3.013 0.236 
m5c880r2.htb 32.079 320.531 309.876 0.000 0.000 -0.918 -1.655 0.875 
m5c883r1.htb 64.158 353.960 252.769 0.001 0.000 -1.652 2.854 -0.108 
m5c883r2.htb 54.059 263.830 281.889 0.010 0.005 0.626 0.623 0.866 
m15c3r1.htb 9.505 353.616 21.878 352.724 0.086 0.005 0.003 -1.464 -1.649 -2.160 
m15c6r1.htb 18.416 294.630 357.507 49.843 0.697 0.402 0.004 -0.783 0.310 -0.678 
m15c7r1.htb 7.327 204.603 202.628 204.811 0.874 0.124 0.105 1.328 1.620 -0.252 
