FILE	         Spon	 HTIve	 HTIvi	 VesP	 VisP	 VesPre	 VisPre	 VesSlo	 Vis
m5c37r1.htb 21.188 127.299 276.379 0.021 0.003 17.228 19.604 24.158 27.129 28.119 25.941 19.010 20.396 22.574 21.782 1.771 2.510 2.770 2.747 2.814 2.141 1.281 1.771 2.252 1.679 33.465 28.317 32.673 30.693 31.287 28.911 30.693 35.644 50.693 37.228 2.895 2.747 4.171 2.071 3.181 1.542 3.227 3.032 4.221 1.627 
m5c38r1.htb 34.653 71.009 231.821 0.080 0.000 67.129 77.624 72.673 71.287 55.842 58.614 61.584 58.218 48.713 51.485 9.231 5.926 9.849 2.214 4.046 6.305 7.100 8.031 8.462 6.660 36.040 40.990 39.604 39.802 51.089 59.208 80.396 86.733 92.277 67.129 4.165 3.648 6.369 5.830 6.297 4.420 6.996 5.780 6.411 10.099 
m5c40r1.htb 6.139 4.317 168.629 0.000 0.000 23.564 18.218 10.693 8.317 5.347 3.960 4.554 6.139 5.743 15.842 3.383 3.796 2.652 1.999 0.965 1.750 0.965 1.619 0.813 1.819 2.178 3.168 3.960 8.911 23.168 31.881 26.931 19.406 6.139 3.564 0.221 0.645 0.495 2.524 2.747 3.383 2.023 3.860 1.619 1.771 
m5c42r1.htb 13.861 25.410 216.872 0.014 0.000 26.337 24.752 25.149 22.772 16.040 14.455 10.693 14.455 15.446 18.020 1.904 5.192 2.515 2.887 2.558 3.258 2.023 1.510 1.771 3.472 6.139 8.119 4.950 8.317 8.515 7.525 14.851 21.188 14.257 6.139 2.410 1.502 1.642 1.936 1.627 1.338 2.689 1.291 2.059 0.886 
m5c46r1.htb 19.519 140.451 90.638 0.009 0.000 16.007 16.832 17.822 17.162 22.277 21.947 19.802 16.997 14.851 13.531 1.713 1.559 1.633 1.649 2.516 1.296 2.133 2.047 0.686 1.625 11.716 12.706 16.549 22.277 16.172 15.842 9.736 10.561 6.271 10.561 1.690 2.066 1.690 1.276 1.035 1.283 0.652 1.362 0.871 2.304 
m5c49r1.htb 15.594 180.314 111.650 0.000 0.000 16.584 14.604 9.158 11.139 14.109 15.842 32.921 23.515 7.426 12.376 2.208 3.144 0.976 2.208 1.268 3.366 4.629 3.280 2.113 2.858 7.178 7.921 7.426 25.248 20.792 20.050 13.861 5.693 5.446 12.129 2.001 1.808 2.741 2.113 1.683 3.378 1.400 1.082 0.738 2.853 
m5c54r1.htb 11.881 217.555 50.415 0.002 0.000 5.545 5.347 7.921 4.950 6.337 11.287 6.337 9.703 11.287 6.139 1.383 1.426 1.785 1.107 1.140 2.059 1.771 1.182 1.872 2.279 15.248 26.337 40.792 37.624 7.327 4.752 4.950 4.950 6.535 14.653 1.589 2.203 3.419 3.189 1.771 1.374 1.400 1.161 1.999 2.197 
m5c60r1.htb 12.079 322.741 154.039 0.000 0.000 37.228 31.881 22.970 22.376 19.208 17.822 28.911 30.297 27.525 36.436 1.291 3.139 1.015 3.681 1.701 0.783 3.793 3.580 1.374 2.333 7.129 6.931 9.307 26.337 47.525 46.139 32.871 20.594 13.663 6.931 1.129 1.050 2.311 1.338 3.189 2.539 2.053 1.764 2.023 1.161 
m5c63r1.htb 24.381 126.741 81.328 0.005 0.000 31.825 35.785 42.574 49.222 47.808 44.696 36.209 37.624 38.472 37.058 3.143 2.441 1.953 1.742 3.651 3.178 4.770 3.007 3.816 3.182 42.433 50.778 49.646 62.518 54.455 47.666 38.190 24.470 18.246 31.400 1.447 2.521 2.919 2.373 3.382 1.972 3.966 3.197 1.850 2.399 
m5c66r1.htb 33.168 147.066 191.580 0.008 0.000 31.188 37.129 30.858 36.799 50.000 50.825 50.990 41.749 24.752 26.073 6.409 7.133 6.528 4.129 5.260 4.244 4.208 5.498 5.179 7.198 11.056 13.366 14.851 19.802 46.700 55.446 50.825 47.525 40.099 18.647 2.707 3.775 2.977 4.481 5.205 6.532 2.710 4.867 3.299 2.618 
m5c67r1.htb 21.287 293.594 296.716 0.000 0.000 23.762 20.297 16.337 19.554 16.832 18.564 19.059 23.762 34.901 32.426 1.400 1.512 1.361 1.429 1.924 1.889 1.503 0.660 2.351 1.268 45.050 27.970 15.594 8.168 7.178 8.911 17.327 39.356 92.574 85.396 1.650 1.889 1.770 0.976 0.976 1.235 2.661 3.859 8.587 6.181 
m5c69r1.htb 6.931 202.568 20.590 0.000 0.000 3.960 2.228 0.743 1.238 17.822 22.525 41.089 50.990 12.376 6.683 0.933 0.719 0.286 0.719 5.503 3.657 4.316 9.525 3.414 2.054 14.109 24.257 17.079 3.465 1.485 0.990 3.465 1.733 0.743 9.901 2.054 0.990 2.853 0.738 0.738 0.660 1.715 0.286 0.547 1.400 
m5c70r1.htb 5.941 201.415 257.896 0.000 0.000 8.168 11.881 16.089 25.743 26.733 27.228 33.663 33.168 33.416 20.297 1.770 2.470 1.429 1.320 1.548 3.382 3.200 2.403 3.109 3.382 20.545 13.861 18.812 22.525 24.505 31.436 34.653 56.931 87.871 59.406 2.736 1.400 3.131 1.429 3.280 2.158 4.069 3.284 20.702 8.568 
m5c71r1.htb 3.960 174.466 28.392 0.043 0.000 8.062 8.345 7.355 3.112 4.385 9.194 9.618 11.598 3.960 3.678 2.756 3.050 2.124 1.222 1.013 2.057 4.027 2.949 1.400 1.206 21.075 33.946 34.088 19.095 8.204 1.414 1.980 1.697 3.536 15.842 3.290 3.529 3.681 2.444 2.388 0.733 0.522 0.832 1.908 2.492 
m5c74r1.htb 26.308 242.323 60.988 0.000 0.000 27.228 20.462 18.647 19.142 22.112 27.228 48.515 57.096 57.096 39.934 2.893 1.649 1.690 1.499 1.551 1.975 3.453 4.036 2.607 2.906 50.495 72.442 75.248 72.937 49.340 34.818 22.772 13.861 16.172 21.452 4.810 2.448 1.559 5.384 2.333 2.282 5.002 1.726 1.625 1.913 
m5c75r1.htb 16.436 347.252 179.300 0.000 0.000 45.149 37.228 22.178 13.465 11.287 12.277 15.644 15.644 18.812 48.911 3.044 2.539 3.023 1.426 2.338 2.230 2.534 1.502 2.011 1.872 8.317 12.673 13.663 20.990 54.059 77.426 85.149 69.703 26.535 9.703 1.426 1.832 1.374 1.542 2.899 3.273 1.485 3.528 2.852 1.328 
m5c79r1.htb 15.050 105.271 130.259 0.001 0.000 25.545 28.119 27.327 34.059 24.554 35.050 29.901 18.218 19.802 18.614 3.728 5.304 4.061 4.106 2.083 3.201 2.510 1.771 4.414 1.865 14.851 14.059 18.020 22.970 26.931 27.129 19.406 16.436 12.079 12.673 2.041 2.979 3.645 1.764 4.235 4.121 1.771 2.747 1.281 2.023 
m5c81r1.htb 20.792 19.805 178.917 0.098 0.000 21.584 22.970 18.020 19.010 12.475 15.644 13.267 14.059 16.238 19.604 1.729 2.534 1.619 3.310 3.023 2.460 1.383 1.799 3.698 3.904 8.317 7.525 6.931 22.376 23.762 26.139 30.693 28.911 16.436 11.881 0.443 1.589 0.857 3.387 1.400 2.089 2.865 1.073 1.469 0.990 
m5c82r1.htb 15.347 27.455 335.241 0.003 0.002 22.772 29.703 27.525 16.436 13.069 17.822 15.842 19.208 14.059 20.000 1.050 3.284 5.724 1.999 1.328 2.214 2.348 3.747 2.698 3.100 13.663 32.673 22.376 15.050 18.218 16.040 13.267 18.020 30.297 16.238 2.141 5.612 2.634 1.764 1.999 2.852 1.243 2.698 4.491 7.578 
m5c83r1.htb 13.663 306.021 357.624 0.010 0.000 32.871 28.317 24.554 23.762 20.198 26.139 28.713 27.921 31.881 32.673 2.874 3.369 1.542 2.475 0.899 1.027 3.170 0.886 1.930 2.129 22.772 26.337 30.099 21.980 14.455 14.455 12.871 18.416 21.782 23.960 2.666 3.648 1.589 1.418 1.510 2.899 1.949 2.657 2.620 3.040 
m5c87r1.htb 5.116 91.752 213.161 0.000 0.000 5.281 8.086 6.766 9.571 9.736 8.251 6.271 2.475 3.630 3.465 1.210 1.988 1.667 0.605 1.135 1.419 1.525 0.672 1.242 1.180 0.990 0.990 1.980 0.825 1.320 6.601 7.921 4.125 8.251 3.465 0.280 0.396 0.929 0.333 0.871 0.915 0.485 0.946 0.915 0.874 
m5c92r1.htb 22.574 190.850 42.362 0.041 0.000 19.802 17.030 21.188 24.752 38.416 32.871 26.931 23.366 29.505 24.554 2.572 3.019 4.367 6.153 5.348 6.177 2.197 5.032 5.767 2.582 21.980 24.950 27.723 19.604 15.248 18.812 12.277 12.475 12.871 17.822 1.729 2.083 1.443 1.182 1.192 1.565 0.828 1.027 3.131 1.310 
m5c94r1.htb 7.426 37.918 249.373 0.045 0.000 22.970 27.525 27.129 19.010 13.465 15.446 9.703 8.317 12.673 14.653 5.830 7.862 9.351 4.583 3.143 2.563 4.805 3.648 4.279 4.392 8.317 7.129 10.099 9.307 7.129 16.832 15.050 18.614 36.040 18.614 2.587 1.993 3.119 2.610 0.952 1.885 1.799 4.792 4.612 5.616 
m5c95r1.htb 13.119 308.233 10.292 0.000 0.680 34.406 23.267 24.505 19.554 17.327 19.059 18.069 23.267 45.050 44.059 2.486 3.777 2.351 1.429 3.183 3.178 3.803 1.512 9.080 1.095 7.921 9.653 6.931 5.941 1.485 0.000 1.733 2.475 1.733 8.663 4.303 9.638 5.049 4.252 0.330 0.000 1.642 2.113 0.719 4.313 
m5c100r1.htb 6.271 36.720 177.734 0.019 0.000 13.663 14.257 10.495 7.327 4.752 7.129 6.733 3.960 3.762 7.327 2.852 4.016 1.627 2.230 1.281 1.962 0.813 0.857 0.813 3.023 2.376 2.574 1.188 2.376 14.455 21.386 17.228 11.485 6.535 4.752 0.664 1.589 0.645 1.872 1.771 4.046 2.338 1.936 1.627 1.619 
m5c103r1.htb 8.663 340.319 255.944 0.000 0.000 49.175 48.185 34.983 17.162 14.191 14.851 18.069 21.535 36.634 52.805 3.719 2.578 2.310 1.746 1.746 0.572 1.503 2.486 2.681 3.719 11.881 10.231 4.620 1.238 7.426 15.347 17.822 15.512 7.591 23.432 2.858 2.701 1.439 0.286 1.361 0.572 1.044 0.873 0.660 2.008 
m5c107r1.htb 11.716 42.567 57.938 0.012 0.000 16.238 17.624 18.218 17.426 13.069 12.673 14.455 11.089 12.673 15.248 1.664 1.832 2.364 1.805 1.182 1.962 2.338 1.693 1.129 3.084 24.950 29.901 32.079 30.297 32.079 21.782 14.455 10.693 8.713 20.000 3.695 2.999 3.405 1.426 2.725 1.161 1.027 2.359 1.542 2.384 
m5c108r1.htb 31.287 82.842 237.341 0.000 0.000 28.713 48.020 43.069 41.337 48.762 36.881 31.683 21.980 28.713 22.376 2.643 8.768 3.671 1.779 3.532 2.925 3.430 2.141 6.183 1.968 1.980 0.248 1.485 2.772 2.772 2.178 3.960 7.673 8.713 2.228 0.700 0.248 0.495 0.813 1.073 0.645 0.926 1.422 1.542 0.743 
m5c109r1.htb 5.545 14.767 180.559 0.004 0.000 15.644 13.465 9.505 6.337 5.941 10.891 9.109 8.515 7.723 10.297 1.374 1.510 1.338 0.751 1.485 1.819 1.542 2.118 0.734 1.968 0.990 1.188 3.366 2.772 9.703 17.228 17.030 12.475 5.347 2.772 0.700 0.414 0.751 1.542 1.281 2.747 2.485 0.564 0.899 0.542 
m5c111r1.htb 12.475 253.475 6.938 0.006 0.000 14.851 14.109 11.634 11.683 8.911 12.871 16.832 21.386 18.317 16.832 1.400 2.693 1.478 2.053 1.565 1.679 1.715 1.627 2.872 2.492 49.752 56.040 44.802 18.812 5.693 7.921 7.327 7.426 15.099 44.158 5.693 2.415 1.478 1.852 0.743 1.069 1.904 2.696 1.733 1.140 
m5c118r1.htb 32.426 120.399 280.304 0.000 0.006 17.574 22.772 28.053 42.904 41.914 37.954 37.624 11.221 20.297 16.832 4.478 3.501 4.042 6.353 1.069 5.615 4.259 1.457 1.852 0.000 17.822 6.271 7.261 10.561 6.931 7.261 13.861 15.842 30.363 20.462 4.850 2.829 1.617 2.459 0.700 2.021 4.901 5.601 2.651 5.615 
m5c125r1.htb 11.881 187.729 345.196 0.040 0.000 17.822 21.782 17.079 17.822 33.416 33.663 29.950 27.970 21.782 26.073 4.737 7.063 1.268 2.681 5.550 8.104 2.054 2.656 5.620 3.148 46.287 37.376 27.970 7.673 3.713 4.950 6.271 4.703 19.472 58.746 7.459 5.892 9.055 5.929 1.889 2.492 6.271 3.178 7.928 6.297 
m5c128r1.htb 10.149 65.926 112.874 0.001 0.000 12.541 10.231 9.571 16.502 15.512 13.531 2.970 6.931 9.571 5.941 1.746 2.380 0.873 2.701 1.838 0.660 1.980 1.980 2.877 2.620 2.970 8.911 2.723 19.142 28.465 15.842 7.261 5.941 1.980 1.320 1.512 2.061 1.351 6.501 3.378 1.980 1.746 0.990 1.235 0.330 
m5c129r1.htb 11.683 147.039 286.869 0.000 0.000 9.158 13.119 19.307 24.257 26.733 21.782 17.822 14.604 19.554 11.139 0.547 3.109 2.661 2.214 3.061 2.034 0.933 1.770 3.831 1.889 19.059 13.366 9.901 8.911 9.901 8.911 10.891 24.010 52.970 39.356 3.803 1.095 2.034 1.235 1.683 0.808 0.808 2.486 6.059 2.001 
m5c135r1.htb 16.436 179.169 246.772 0.002 0.040 15.248 8.911 15.248 15.050 20.792 21.188 18.812 14.653 14.604 15.842 2.814 2.400 2.465 1.693 2.425 2.563 0.783 2.605 2.036 1.679 5.198 4.158 14.059 11.139 7.327 6.683 6.931 8.515 10.297 10.495 2.076 1.764 4.502 1.238 1.510 1.238 1.278 1.140 1.701 3.162 
m5c140r1.htb 16.238 21.545 285.674 0.000 0.000 49.109 41.980 40.792 40.396 36.040 33.069 24.554 21.386 33.069 39.604 2.338 5.705 3.904 4.818 3.405 2.285 2.675 2.415 2.702 4.787 25.545 16.832 13.069 9.505 10.297 9.901 17.624 29.901 46.535 38.020 2.831 1.819 1.073 1.805 0.564 1.050 3.019 2.053 5.412 5.947 
m5c152r1.htb 10.099 178.101 289.981 0.002 0.000 26.733 18.069 24.505 38.366 39.604 40.842 41.832 38.366 28.960 32.178 3.131 1.642 3.535 5.761 1.808 4.158 4.992 8.611 2.572 3.382 33.911 21.535 26.733 30.941 16.337 14.851 20.297 42.327 75.743 65.347 3.657 2.001 3.025 3.535 1.715 1.400 1.953 2.815 3.630 4.042 
m5c154r1.htb 23.762 291.076 177.982 0.039 0.006 45.743 38.614 32.277 31.089 33.663 36.238 40.396 43.564 41.980 44.752 4.475 3.535 4.921 2.490 1.565 1.968 1.930 3.960 2.146 2.460 20.198 24.158 21.386 23.168 26.337 33.861 35.842 30.099 24.752 24.356 1.872 1.736 2.059 1.664 0.751 4.475 2.765 3.239 4.330 2.146 
m5c156r1.htb 19.637 2.671 73.605 0.036 0.104 33.267 26.733 20.792 17.162 27.723 22.112 27.723 23.960 21.947 17.822 2.920 3.224 3.111 4.457 4.201 1.617 7.182 4.088 2.842 2.295 27.129 25.545 26.139 31.287 31.683 24.950 27.525 19.406 15.446 27.129 2.311 3.437 2.390 1.664 4.524 4.596 4.741 5.716 2.338 3.103 
m5c159r1.htb 9.505 188.893 275.539 0.012 0.001 9.703 9.505 12.871 9.307 9.307 10.891 29.109 16.436 9.505 9.307 2.279 1.968 2.214 0.828 1.469 1.356 5.780 5.293 2.657 3.314 17.426 10.297 10.693 8.911 3.564 6.931 12.079 19.604 13.069 10.495 1.291 3.276 1.619 1.443 0.664 2.071 3.437 4.221 2.605 1.469 
m5c163r1.htb 18.218 319.894 168.213 0.004 0.000 44.307 30.198 23.267 15.347 14.851 19.307 24.752 27.970 32.178 42.079 5.163 2.701 2.357 1.777 1.235 1.512 6.907 8.560 2.820 4.632 10.891 11.881 6.931 14.109 27.228 36.386 34.158 28.960 11.139 6.931 2.334 2.034 2.238 2.351 2.310 3.213 3.114 1.642 1.770 2.334 
m5c164r1.htb 18.218 319.894 168.213 0.004 0.000 44.307 30.198 23.267 15.347 14.851 19.307 24.752 27.970 32.178 42.079 5.163 2.701 2.357 1.777 1.235 1.512 6.907 8.560 2.820 4.632 10.891 11.881 6.931 14.109 27.228 36.386 34.158 28.960 11.139 6.931 2.334 2.034 2.238 2.351 2.310 3.213 3.114 1.642 1.770 2.334 
m5c166r1.htb 7.525 357.461 306.372 0.003 0.006 14.851 15.347 11.287 9.307 8.119 4.554 8.416 5.941 8.911 15.842 1.457 1.178 1.872 3.295 0.645 1.243 1.310 0.700 0.404 3.856 10.891 9.505 6.436 11.485 10.644 4.208 9.653 9.158 16.436 14.851 0.700 2.610 2.442 2.311 1.779 1.021 1.098 1.912 1.771 2.071 
m5c167r1.htb 1.188 5.396 247.800 0.001 0.014 6.683 9.406 6.931 3.218 3.465 3.713 2.723 2.475 5.941 5.446 0.719 1.650 0.808 1.503 1.512 2.054 1.707 0.738 0.808 0.572 41.089 41.089 43.317 35.644 38.416 39.109 43.317 50.990 47.030 40.842 1.361 2.113 1.503 2.139 4.010 1.512 3.313 4.906 3.043 0.976 
m5c170r1.htb 15.050 179.695 3.711 0.000 0.000 7.673 5.198 5.446 18.812 30.446 46.782 50.248 40.842 18.317 11.139 1.268 1.178 0.990 1.476 4.106 1.268 1.268 1.946 2.535 2.208 51.485 50.000 42.574 18.812 9.158 15.099 9.158 12.376 14.851 49.752 5.995 2.113 2.513 0.808 1.574 0.547 1.268 1.439 1.476 1.268 
