FILE	         Spon	 HTIve	 HTIvi	 VesP	 VisP	 VesPre	 VisPre	 VesSlo	 Vis
m5c25r1.htb	 39.77	    104.29	   80.53	   77.89	   66.34	   77.06	    78.38	   80.03	    89.27	    58.75	    82.67	   409.41	    375.58	    382.51	    266.50	   177.89	    103.80	1.006601e+002	 91.42	    118.65	   359.57	   355.59	   13.67	   0.10	    0.00	   
m5c29r1.htb	 48.37	    47.52	   93.23	   78.55	   95.87	   94.06	    113.04	   100.83	    111.32	    84.16	    78.22	   153.96	    202.81	    156.60	    198.18	   172.44	    115.02	1.067657e+002	 103.14	    119.64	   128.38	   165.44	   47.67	   0.29	    0.01	   
m5c30r1.htb	 43.17	    63.17	   50.89	   47.72	   86.14	   113.86	    101.98	   68.12	    57.82	    81.19	    91.49	   120.20	    73.07	    94.85	    73.47	   90.50	    78.42	6.811881e+001	 86.34	    169.50	   150.89	   156.61	   300.95	   0.00	    0.00	   
m5c35r1.htb	 48.02	    94.72	   88.94	   72.94	   58.09	   99.50	    128.71	   134.98	    129.70	    83.50	    112.87	   120.79	    139.11	    126.40	    117.16	   108.91	    73.93	6.881188e+001	 61.22	    75.08	   143.07	   208.19	   17.20	   0.03	    0.01	   
m5c37r1.htb	 37.62	    39.01	   38.42	   32.08	   33.07	   55.25	    45.54	   45.94	    44.95	    38.61	    47.33	   58.81	    48.51	    56.44	    67.52	   69.31	    57.23	4.495050e+001	 71.88	    122.97	   78.42	   227.99	   278.07	   0.34	    0.00	   
m5c40r1.htb	 42.77	    124.16	   99.21	   64.95	   62.18	   46.73	    70.50	   62.57	    60.99	    57.43	    104.95	   48.91	    60.00	    70.10	    115.45	   208.12	    237.03	2.148515e+002	 193.86	    89.11	   86.34	   3.75	   174.05	   0.08	    0.00	   
m5c42r1.htb	 51.68	    78.61	   61.58	   65.94	   70.89	   63.56	    64.95	   70.69	    59.21	    76.83	    77.62	   55.05	    60.99	    58.22	    57.62	   57.62	    65.35	5.108911e+001	 76.63	    80.59	   70.50	   324.54	   264.75	   0.66	    0.74	   
m5c46r1.htb	 42.57	    52.48	   40.92	   53.47	   40.10	   54.62	    59.90	   60.07	    42.08	    51.65	    48.35	   30.53	    45.05	    48.94	    74.92	   49.01	    54.62	4.851485e+001	 48.51	    41.58	   42.24	   194.22	   126.37	   0.16	    0.00	   
m5c54r1.htb	 39.41	    37.03	   28.12	   28.91	   29.11	   38.61	    46.73	   49.31	    46.14	    41.39	    38.42	   51.29	    86.53	    100.59	    96.83	   52.48	    41.19	2.930693e+001	 25.54	    31.49	   44.75	   211.77	   57.45	   0.15	    0.00	   
m5c63r1.htb	 38.74	    60.68	   64.36	   64.78	   53.47	   66.48	    67.89	   65.49	    69.87	    57.43	    54.31	   111.17	    107.36	    128.01	    149.65	   135.93	    86.70	7.609618e+001	 67.61	    53.61	   79.49	   174.57	   65.80	   0.72	    0.00	   
m5c66r1.htb	 39.93	    53.47	   41.25	   41.09	   39.77	   41.25	    45.21	   49.83	    41.91	    36.63	    48.02	   13.86	    21.95	    22.61	    38.94	   49.67	    61.55	4.884488e+001	 51.49	    22.28	   17.00	   7.58	   162.66	   0.85	    0.00	   
m5c67r1.htb	 23.76	    40.35	   30.94	   30.94	   25.99	   31.93	    28.47	   36.88	    46.78	    55.20	    39.60	   41.34	    30.20	    23.76	    31.44	   14.11	    18.81	2.103960e+001	 48.27	    179.21	   110.89	   270.17	   287.84	   0.15	    0.00	   
m5c69r1.htb	 50.74	    83.42	   46.53	   21.29	   34.65	   51.73	    55.94	   107.67	    107.67	    62.87	    93.32	   45.05	    48.27	    28.47	    10.40	   6.19	    7.43	1.262376e+001	 14.11	    21.78	   48.27	   247.24	   349.32	   0.00	    0.01	   
m5c70r1.htb	 40.59	    54.70	   51.98	   64.85	   84.65	   77.48	    83.42	   79.46	    96.04	    80.69	    61.88	   80.45	    74.50	    83.17	    93.32	   81.68	    82.18	9.801980e+001	 175.00	    286.39	   182.67	   189.55	   267.00	   0.00	    0.00	   
m5c71r1.htb	 56.15	    102.97	   100.28	   114.57	   72.84	   79.35	    91.51	   126.59	    87.55	    73.69	    81.33	   290.95	    363.37	    383.45	    292.36	   165.91	    114.00	6.492221e+001	 67.89	    100.85	   275.81	   144.87	   27.50	   0.10	    0.00	   
m5c75r1.htb	 38.61	    80.79	   61.58	   55.05	   42.97	   37.43	    32.48	   38.22	    41.19	    69.90	    104.55	   34.65	    45.35	    51.88	    91.68	   138.02	    159.60	1.736634e+002	 125.15	    52.87	   40.99	   329.55	   166.66	   0.00	    0.00	   
m5c79r1.htb	 25.94	    45.15	   54.65	   44.95	   55.64	   49.31	    55.05	   55.05	    40.79	    40.40	    40.00	   33.86	    33.86	    36.24	    56.83	   44.55	    54.26	4.712871e+001	 28.91	    39.01	   28.12	   106.75	   125.36	   0.79	    0.46	   
m5c82r1.htb	 55.45	    67.33	   83.76	   78.02	   81.78	   86.93	    80.79	   64.36	    74.85	    72.87	    77.82	   76.83	    97.03	    62.57	    63.56	   72.87	    83.76	1.156436e+002	 102.57	    97.82	   94.46	   67.50	   232.44	   0.26	    0.01	   
m5c83r1.htb	 45.35	    116.24	   106.14	   96.04	   84.75	   113.66	    132.67	   157.62	    146.14	    128.12	    98.61	   77.23	    105.35	    121.58	    114.46	   126.53	    127.92	8.633663e+001	 53.27	    57.43	   66.14	   206.90	   96.62	   0.00	    0.00	   
m5c87r1.htb	 46.04	    44.39	   56.60	   50.17	   47.52	   59.90	    61.72	   69.14	    50.66	    60.23	    61.06	   42.74	    50.99	    56.93	    57.92	   36.14	    24.75	2.161716e+001	 22.28	    24.42	   49.67	   200.93	   31.50	   0.32	    0.00	   
m5c92r1.htb	 28.12	    41.58	   30.50	   41.58	   45.35	   54.65	    50.69	   51.29	    53.66	    52.87	    44.55	   35.84	    51.49	    63.76	    71.29	   70.10	    83.37	6.376238e+001	 59.21	    45.15	   44.16	   212.74	   141.62	   0.08	    0.00	   
m5c95r1.htb	 42.82	    89.85	   83.17	   80.94	   89.11	   97.28	    126.73	   124.75	    129.46	    131.93	    119.06	   86.88	    93.56	    80.20	    81.68	   46.78	    45.30	4.430693e+001	 38.37	    58.42	   101.73	   223.83	   10.44	   0.08	    0.01	   
m5c100r1.htb	 55.45	    75.45	   90.69	   82.38	   69.50	   45.94	    55.25	   62.57	    43.76	    32.67	    61.98	   67.52	    45.74	    46.93	    58.42	   95.25	    131.09	1.025743e+002	 83.56	    95.84	   78.81	   52.09	   195.40	   0.14	    0.00	   
m5c103r1.htb	 38.61	    136.30	   113.20	   80.20	   78.55	   101.32	    77.23	   91.58	    132.92	    102.23	    133.99	   61.39	    63.70	    71.95	    46.53	   43.81	    52.97	6.361386e+001	 63.70	    75.25	   74.59	   312.36	   286.53	   0.00	    0.00	   
m5c107r1.htb	 44.39	    43.56	   40.20	   27.92	   39.60	   40.59	    45.35	   41.19	    48.12	    37.23	    38.81	   116.63	    105.35	    100.20	    97.43	   90.89	    73.27	4.237624e+001	 54.46	    49.90	   83.96	   169.91	   32.81	   0.55	    0.00	   
m5c108r1.htb	 30.50	    16.63	   33.91	   30.94	   35.64	   38.12	    39.60	   25.54	    16.04	    21.53	    17.03	   2.97	    0.99	    2.23	    4.16	   2.57	    0.99	3.366337e+000	 10.15	    9.90	   3.22	   105.99	   248.99	   0.00	    0.00	   
m5c109r1.htb	 47.52	    102.57	   95.05	   65.94	   61.78	   60.99	    86.53	   85.54	    71.88	    63.56	    83.96	   65.54	    71.68	    79.60	    103.96	   138.61	    199.01	1.554455e+002	 120.20	    124.95	   83.76	   27.46	   172.74	   0.06	    0.00	   
m5c111r1.htb	 34.46	    36.39	   36.14	   31.68	   29.31	   36.63	    40.00	   50.25	    35.84	    38.37	    33.42	   75.99	    75.64	    75.50	    23.02	   10.64	    8.66	1.386139e+001	 14.60	    23.02	   54.26	   192.90	   4.54	   0.17	    0.00	   
m5c118r1.htb	 28.22	    33.91	   36.30	   35.31	   35.31	   43.89	    41.25	   43.56	    37.62	    28.47	    32.01	   33.33	    18.48	    23.76	    33.99	   38.94	    30.69	1.650165e+001	 23.43	    36.96	   24.75	   143.98	   346.04	   0.78	    0.21	   
m5c125r1.htb	 34.16	    45.54	   39.11	   40.35	   54.95	   59.41	    87.79	   64.11	    47.28	    48.76	    52.15	   110.40	    116.83	    103.22	    64.36	   63.86	    48.51	3.894389e+001	 32.18	    112.87	   166.34	   152.66	   341.46	   0.05	    0.01	   
